id,Tenancy__r:Contract:PMS_Reference__c,ownerid,accountid,recordtypeid,unit__c,status,startdate,tenancy_end_date__c,agreement_type__c,document_type__c,memorandum_of_agreement_date__c,actual_move_out_date__c,uplift_percentage__c,security_deposit_amount__c,break_clause__c,special_clauses__c,special_clause_free_text__c,vehicle_make__c,vehicle_model__c,vehicle_registration__c,opportunity__c,pms_reference__c
800Nz000008EKjwIAG,222758187002,0054J000004vXOqQAM,001Nz000007nh9SIAQ,012Pv0000027CJSIA2,a1GNz00000018JhMAI,Activated,2024-02-24,2025-02-23,AST,AST,,,6.00,945,2 at 6 to expire at 8,,,,,,006Nz000007aanKIAQ,222758187002
800Nz000008Y21DIAS,222648186002,0054J000005JWtDQAW,001Nz0000080iZEIAY,012Pv0000027CJSIA2,a1G4J0000025yT2UAI,Draft,2024-04-14,2026-04-13,AST,AST,,,6.00,1365,Halfway on an 24,,,,,,006Nz000007nbKCIAY,222648186002
800Nz000008Yg6fIAC,222648186002,0054J000005JWtDQAW,001Nz0000080iZEIAY,012Pv0000027CJSIA2,a1G4J0000025yT2UAI,Activated,2024-04-13,2026-04-12,AST,AST,,,6.00,1365,Halfway on an 24,,,,,,006Nz000007nbKCIAY,222648186002
800Nz000008YhxCIAS,122486026004,0058d000004DOMXAA4,001Nz000007xHNNIA2,012Pv0000027CJSIA2,a1G4J0000025x4tUAA,Activated,2024-04-03,2024-10-02,AST,AST,,,6.00,1525,No Break,,,,,,006Nz000007k262IAA,122486026004
800Nz000008dsolIAA,122486035004,0058d000004DOMXAA4,001Nz000007oby2IAA,012Pv0000027CJSIA2,a1G4J0000025x3CUAQ,Activated,2024-03-15,2025-03-14,AST,AST,,,6.00,1525,No Break,,,,,,006Nz000007bMtaIAE,122486035004
800Nz000008nbV1IAI,127535007002,0058d0000034SvqAAE,001Nz0000088vfhIAA,012Pv0000027CJSIA2,a1G4J0000025xOTUAY,Activated,2024-02-23,2025-02-22,AST,AST,,,6.00,965,No Break,,,,,,006Nz000007w2gYIAQ,127535007002
800Nz000008ndlEIAQ,127535007002,0058d0000034SvqAAE,001Nz0000088vfhIAA,012Pv0000027CJSIA2,a1G4J0000025xOTUAY,Draft,2024-02-23,2025-02-22,AST,AST,,,6.00,965,No Break,,,,,,006Nz000007w2gYIAQ,127535007002
800Nz000008ngmJIAQ,222643100002,0058d0000034SvqAAE,001Nz000007jQokIAE,012Pv0000027CJSIA2,a1G4J0000025yRLUAY,Activated,2024-02-28,2025-02-27,AST,AST,,,6.00,2550,No Break,,,,,,006Nz000007WLF2IAO,222643100002
800Nz000008nkmgIAA,222643100002,0058d0000034SvqAAE,001Nz000007jQokIAE,012Pv0000027CJSIA2,a1G4J0000025yRLUAY,Draft,2024-02-28,2025-02-27,AST,,,,6.00,2550,No Break,,,,,,006Nz000007WLF2IAO,222643100002
800Nz000008pXOxIAM,222630002004,0058d0000034SvqAAE,001Nz000008FqORIA0,012Pv0000027CJSIA2,a1G4J0000025z22UAA,Draft,2024-02-23,2025-02-22,AST,AST,,,4.00,985,2 at 4 to expire at 6,,,,,,006Nz0000082DSrIAM,222630002004
800Nz000008pfqvIAA,222695006002,0058d0000020feeAAA,001Nz000008DRKNIA4,012Pv0000027CJSIA2,a1G8d0000004qhFEAQ,Activated,2024-02-23,2024-08-22,AST,AST,,,4.00,1580,No Break,,Wishes to move to a 3 bed in future if possible,,,,006Nz00000804S2IAI,222695006002
800Nz000008px06IAA,222677033002,0058d0000034SvqAAE,001Nz000007rsPeIAI,012Pv0000027CJSIA2,a1G8d0000004DEHEA2,Activated,2024-03-18,2025-03-17,AST,AST,,,6.00,1315,2 at 4 to expire at 6,,,,,,006Nz000007eUZfIAM,222677033002
800Nz000008q8xsIAA,317675003014,0058d000004DOMXAA4,001Nz000008Ip4HIAS,012Pv0000027CJSIA2,a1G4J0000025xtoUAA,Activated,2024-02-23,2025-06-22,AST,AST,,,4.00,1650,2 at 10 to expire at 12,,,,,,006Nz00000857U5IAI,317675003014
800Nz000008qw8EIAQ,222630002004,0058d0000034SvqAAE,001Nz000008FqORIA0,012Pv0000027CJSIA2,a1G4J0000025z22UAA,Draft,2024-02-26,2025-02-25,AST,AST,,,4.00,985,2 at 4 to expire at 6,,,,,,006Nz0000082DSrIAM,222630002004
800Nz000008sjWeIAI,222643018002,0058d0000034SvqAAE,001Nz000008DXSNIA4,012Pv0000027CJSIA2,a1G4J0000025yFAUAY,Activated,2024-02-23,2025-02-22,AST,AST,,,6.00,2410,No Break,,,,,,006Nz0000080AeaIAE,222643018002
800Nz000008sm35IAA,222677042006,0058d0000034SvqAAE,001Nz000008BxgCIAS,012Pv0000027CJSIA2,a1G8d0000004DAzEAM,Draft,2024-03-02,2024-09-01,AST,AST,,,4.00,1310,No Break,,,,,,006Nz000007yqSnIAI,222677042006
800Nz000008tbgnIAA,222659064004,0058d0000034SvqAAE,001Nz000008DO37IAG,012Pv0000027CJSIA2,a1G4J0000025yZlUAI,Activated,2024-03-20,2025-03-19,AST,AST,,,4.00,1275,2 at 10 to expire at 12,,,,,,006Nz00000802rdIAA,222659064004
800Nz000008vT5cIAE,222521001006,0054J000004vXOaQAM,001Nz000008Q9MRIA0,012Pv0000027CJSIA2,a1G4J0000025xyOUAQ,Activated,2024-03-06,2026-03-05,AST,AST,,,4.00,1030,No Break,,,,,,006Nz000008CHbcIAG,222521001006
800Nz000008vUrEIAU,222649060002,0054J000004vXOaQAM,001Nz000008OSL7IAO,012Pv0000027CJSIA2,a1G4J0000025yIHUAY,Activated,2024-03-05,2025-03-04,AST,AST,,,4.00,1250,No Break,,,,,,006Nz000008AiftIAC,222649060002
800Nz000008vaLiIAI,222652043003,0054J000004vXOaQAM,001Nz000008OSL7IAO,012Pv0000027CJSIA2,a1G4J0000025y56UAA,Activated,2024-03-05,2025-03-04,Licence,Parking Licence,,,6.00,0,No Break,,,,,,006Nz000008FyiRIAS,222652043003
800Nz000008vbPoIAI,222490016006,0054J000004vXOaQAM,001Nz000008T6QPIA0,012Pv0000027CJSIA2,a1G4J0000025xkJUAQ,Activated,2024-04-09,2025-04-08,AST,AST,,,4.00,815,No Break,,,,,,006Nz000008FKwIIAW,222490016006
800Nz000008vznfIAA,222676017004,0054J000004vXPBQA2,001Nz000008REVKIA4,012Pv0000027CJSIA2,a1G8d0000004D84EAE,Activated,2024-04-04,2025-04-03,AST,AST,,,4.00,1025,No Break,,,,,,006Nz000008DSt8IAG,222676017004
800Nz000008wRkvIAE,222676043003,0054J000004vXPBQA2,001Nz000007nxCkIAI,012Pv0000027CJSIA2,a1G8d0000004DDdEAM,Activated,2024-02-23,2025-02-22,AST,AST,,,6.00,1385,2 at 4 to expire at 6,,,,,,006Nz000007apo0IAA,222676043003
800Nz000008zJM9IAM,317676018002,0058d000004DOMXAA4,001Nz000008N8wLIAS,012Pv0000027CJSIA2,a1G4J0000025yY0UAI,Activated,2024-02-24,2027-02-23,AST,AST,,,4.00,2300,2 at 10 to expire at 12,,,,,,006Nz0000089RyrIAE,317676018002
800Nz000008zRd6IAE,317678004010,0058d000004DOMXAA4,001Nz000008NlhOIAS,012Pv0000027CJSIA2,a1G4J0000025yL6UAI,Activated,2024-02-29,2025-02-28,AST,AST,,,4.00,2100,2 at 4 to expire at 6,,,,,,006Nz000008A4ozIAC,317678004010
800Nz00000944rDIAQ,317630011005,0058d000004DOMXAA4,001Nz000008SzNOIA0,012Pv0000027CJSIA2,a1G4J000002630KUAQ,Activated,2024-02-29,2025-02-28,AST,AST,,,4.00,2175,2 at 4 to expire at 6,,,,,,006Nz000008FK5HIAW,317630011005
800Nz0000094ICjIAM,122486033008,0058d000004DOMXAA4,001Nz000008759fIAA,012Pv0000027CJSIA2,a1G4J0000025x11UAA,Draft,2024-03-20,2024-09-19,AST,AST,,,6.00,1550,No Break,,,,,,006Nz000007u3GyIAI,122486033008
800Nz0000094aJBIAY,222677042006,0058d0000034SvqAAE,001Nz000008BxgCIAS,012Pv0000027CJSIA2,a1G8d0000004DAzEAM,Activated,2024-03-02,2024-09-01,AST,AST,,,4.00,1310,No Break,,,,,,006Nz000008IQAqIAO,222677042006
800Nz0000094hIxIAI,122486033008,0058d000004DOMXAA4,001Nz000008759fIAA,012Pv0000027CJSIA2,a1G4J0000025x11UAA,Activated,2024-03-20,2024-09-19,AST,AST,,,6.00,1550,No Break,,,,,,006Nz000007u3GyIAI,122486033008
800Nz0000094uD5IAI,222630002004,0058d0000034SvqAAE,001Nz000008FqORIA0,012Pv0000027CJSIA2,a1G4J0000025z22UAA,Draft,2024-03-01,2025-02-28,AST,AST,,,4.00,985,2 at 4 to expire at 6,,,,,,006Nz0000082DSrIAM,222630002004
800Nz0000094wOUIAY,222643034002,0058d0000034SvqAAE,001Nz000008WdBJIA0,012Pv0000027CJSIA2,a1G4J0000025yDAUAY,Draft,2024-03-16,2025-03-15,AST,,,,4.00,1900,No Break,,,,,,006Nz000008IrSfIAK,222643034002
800Nz0000094x2pIAA,217371078006,0054J000004vXOaQAM,001Nz000008Tt2yIAC,012Pv0000027CJSIA2,a1G4J0000025yKnUAI,Activated,2024-03-05,2025-03-04,AST,AST,,,4.00,770,No Break,,,,,,006Nz000008G8UtIAK,217371078006
800Nz0000095NQLIA2,222488016005,0054J000004vXOaQAM,001Nz000008RQwJIAW,012Pv0000027CJSIA2,a1G4J0000025y3DUAQ,Activated,2024-03-23,2025-03-22,AST,AST,,,4.00,670,No Break,,,,,,006Nz000008DaxCIAS,222488016005
800Nz0000095kWbIAI,222686013003,0054J000004vXOqQAM,001Nz000007sDlrIAE,012Pv0000027CJSIA2,a1G8d0000004c51EAA,Activated,2024-04-05,2025-04-04,AST,AST,,,4.00,1115,No Break,,,,,,006Nz000007ewngIAA,222686013003
800Nz0000097madIAA,222693014002,0058d0000020feeAAA,001Nz000008RO1eIAG,012Pv0000027CJSIA2,a1G8d0000004ql7EAA,Activated,2024-03-01,2024-08-31,AST,AST,,,4.00,1550,No Break,,,,,,006Nz000008DeftIAC,222693014002
800Nz0000098UWrIAM,122486061005,0058d000004DOMXAA4,001Nz000008BXnKIAW,012Pv0000027CJSIA2,a1G4J0000025wsfUAA,Activated,2024-03-01,2025-02-28,AST,AST,,,4.00,1550,No Break,,,,,,006Nz000007yUM0IAM,122486061005
800Nz0000098Zt5IAE,127483039004,0058d000004DOMXAA4,001Nz0000086HckIAE,012Pv0000027CJSIA2,a1G4J0000025xIKUAY,Activated,2024-03-14,2025-03-13,AST,AST,,,6.00,2490,No Break,,,,,,006Nz000007tIRnIAM,127483039004
800Nz000009AJ97IAG,222659121002,0058d0000034SvqAAE,001Nz000008TrdqIAC,012Pv0000027CJSIA2,a1G4J0000025y9AUAQ,Activated,2024-03-01,2025-02-28,AST,AST,,,4.00,1325,2 at 10 to expire at 12,,,,,,006Nz000008G7LtIAK,222659121002
800Nz000009APj7IAG,222643103002,0058d0000034SvqAAE,001Nz000008Nb3uIAC,012Pv0000027CJSIA2,a1G4J0000025yCdUAI,Activated,2024-03-22,2025-03-21,AST,AST,,,4.00,2100,No Break,,,,,,006Nz0000089sxSIAQ,222643103002
800Nz000009ARL7IAO,222643034002,0058d0000034SvqAAE,001Nz000008WdBJIA0,012Pv0000027CJSIA2,a1G4J0000025yDAUAY,Activated,2024-03-16,2025-03-15,AST,AST,,,4.00,1900,No Break,,,,,,006Nz000008IrSfIAK,222643034002
800Nz000009AZ4AIAW,222661028004,0058d0000034SvqAAE,001Nz000008TrdqIAC,012Pv0000027CJSIA2,a1G4J0000025yEFUAY,Activated,2024-03-01,2025-02-28,Licence,Parking Licence,,,6.00,0,No Break,,,,,,006Nz000008Kn9dIAC,222661028004
800Nz000009Aq09IAC,317480001003,0058d0000020feeAAA,001Nz0000085wBkIAI,012Pv0000027CJSIA2,a1G4J00000262tdUAA,Draft,2024-03-15,2027-03-14,AST,AST,,,4.00,3200,2 at 10 to expire at 12,,,,,,006Nz000007t1HEIAY,317480001003
800Nz000009AwiHIAS,222700002001,0058d0000020feeAAA,001Nz000008TAXGIA4,012Pv0000027CJSIA2,a1G8d0000004qcAEAQ,Activated,2024-02-29,2025-02-28,AST,AST,,,4.00,1560,No Break,,,,,,006Nz000008FT0HIAW,222700002001
800Nz000009DuqXIAS,122486032007,0058d000004DOMXAA4,001Nz0000087RwZIAU,012Pv0000027CJSIA2,a1G4J0000025wxVUAQ,Activated,2024-03-07,2024-09-06,AST,AST,,,6.00,1525,No Break,,,,,,006Nz000007uQwgIAE,122486032007
800Nz000009E9eHIAS,222678023005,0058d0000034SvqAAE,001Nz000008VOG1IAO,012Pv0000027CJSIA2,a1G8d0000004DBSEA2,Activated,2024-04-29,2025-04-28,AST,AST,,,4.00,1025,2 at 4 to expire at 6,,,,,,006Nz000008HlijIAC,222678023005
800Nz000009EJbuIAG,222676006005,0058d0000034SvqAAE,001Nz000008NuT8IAK,012Pv0000027CJSIA2,a1G8d0000004D69EAE,Activated,2024-03-20,2025-03-19,AST,AST,,,4.00,985,No Break,,,,,,006Nz000008ABX6IAO,222676006005
800Nz000009ETOXIA4,222686107004,0054J000005JWtDQAW,001Nz000008YFPwIAO,012Pv0000027CJSIA2,a1G8d0000004c81EAA,Activated,2024-03-02,2024-09-01,AST,AST,,,4.00,1295,No Break,,,,,,006Nz000008KZbOIAW,222686107004
800Nz000009HCNsIAO,418538044011,0054J000004vXPBQA2,001Nz000008VVvoIAG,012Pv0000027CJSIA2,a1G4J0000025zi1UAA,Activated,2024-03-08,2025-03-07,AST,AST,,,4.00,1025,2 at 4 to expire at 6,Water re-charge Clause,,,,,006Nz000008Hj5oIAC,418538044011
800Nz000009HeqPIAS,222648020004,0054J000004vXOaQAM,001Nz000008W31QIAS,012Pv0000027CJSIA2,a1G4J0000025yHwUAI,Activated,2024-03-11,2025-03-10,AST,AST,,,4.00,1150,No Break,,,,,,006Nz000008IGsyIAG,222648020004
800Nz000009Mo2pIAC,127483047002,0054J000004vXOaQAM,001Nz000008h3NtIAI,012Pv0000027CJSIA2,a1G4J0000025vSDUAY,Activated,2024-03-15,2025-03-14,AST,AST,,,4.00,1475,No Break,,,,,,006Nz000008TDYNIA4,127483047002
800Nz000009N7IEIA0,222678059003,0058d0000034SvqAAE,001Nz000008VRk5IAG,012Pv0000027CJSIA2,a1G8d0000004DGhEAM,Activated,2024-04-01,2025-03-31,AST,AST,,,4.00,1325,No Break,,,,,,006Nz000008HZ4qIAG,222678059003
800Nz000009NWuuIAG,222643085003,0058d0000034SvqAAE,001Nz000008g87rIAA,012Pv0000027CJSIA2,a1G4J0000025yVrUAI,Activated,2024-03-08,2024-09-07,AST,AST,,,4.00,1995,No Break,,,,,,006Nz000008SMsFIAW,222643085003
800Nz000009NkoHIAS,222648076004,0054J000004vXOaQAM,001Nz000008jeeDIAQ,012Pv0000027CJSIA2,a1G4J0000025yjFUAQ,Activated,2024-03-15,2025-03-14,AST,AST,,,4.00,1180,No Break,,,,,,006Nz000008V55HIAS,222648076004
800Nz000009QWh0IAG,222664027002,0058d0000034SvqAAE,001Nz000008GA5FIAW,012Pv0000027CJSIA2,a1G4J000004jutIUAQ,Draft,2024-03-22,2025-03-21,AST,AST,,,4.00,2525,No Break,,,,,,006Nz0000082MPhIAM,222664027002
800Nz000009Qvf5IAC,122587011003,0054J000004vXOaQAM,001Nz000008gzs5IAA,012Pv0000027CJSIA2,a1G4J0000025wJZUAY,Activated,2024-03-16,2024-09-15,AST,AST,,,4.00,1015,No Break,,,,,,006Nz000008T9HuIAK,122587011003
800Nz000009RIbjIAG,222623019007,0058d0000034SvqAAE,001Nz000008htiuIAA,012Pv0000027CJSIA2,a1G4J0000025yskUAA,Activated,2024-03-18,2025-03-17,AST,AST,,,4.00,1960,No Break,,,,,,006Nz000008TT22IAG,222623019007
800Nz000009RrntIAC,222686128003,0054J000004vXOqQAM,001Nz000008nv5WIAQ,012Pv0000027CJSIA2,a1G8d0000004cBiEAI,Activated,2024-03-07,2025-03-06,AST,AST,,,4.00,1300,No Break,,,,,,006Nz000008Z2AVIA0,222686128003
800Nz000009Rwh3IAC,222666163004,0058d0000034SvqAAE,001Nz000008Cb92IAC,012Pv0000027CJSIA2,a1G4J000004jyfyUAA,Draft,2024-03-12,2025-03-11,AST,AST,,,4.00,1480,2 at 4 to expire at 6,,,,,,006Nz000007zVECIA2,222666163004
800Nz000009RxQFIA0,222693025001,0058d0000020feeAAA,001Nz000008Fm2wIAC,012Pv0000027CJSIA2,a1G8d0000004qo1EAA,Activated,2024-03-14,2025-03-13,AST,AST,,,4.00,1610,No Break,,,,,,006Nz00000829p0IAA,222693025001
800Nz000009SCtyIAG,222648045003,0054J000004vXOaQAM,001Nz000008emVxIAI,012Pv0000027CJSIA2,a1G4J0000025yS0UAI,Activated,2024-04-26,2025-04-25,AST,AST,,,4.00,1220,No Break,,,,,,006Nz000008QwqAIAS,222648045003
800Nz000009SWr4IAG,317480001003,0058d0000020feeAAA,001Nz0000085wBkIAI,012Pv0000027CJSIA2,a1G4J00000262tdUAA,Draft,2024-03-15,2025-03-14,AST,AST,,,4.00,3200,No Break,,,,,,006Nz000007t1HEIAY,317480001003
800Nz000009SheOIAS,122587025004,0054J000004vXOaQAM,001Nz000008haOeIAI,012Pv0000027CJSIA2,a1G4J0000025wu7UAA,Activated,2024-03-23,2025-03-22,AST,AST,,,4.00,1015,No Break,,,,,,006Nz000008TNSvIAO,122587025004
800Nz000009UKttIAG,222624055003,0058d0000034SvqAAE,001Nz000008CMRcIAO,012Pv0000027CJSIA2,a1G4J0000025xzIUAQ,Activated,2024-04-10,2025-04-09,AST,AST,,,4.00,2035,No Break,,,,,,006Nz000007zDcEIAU,222624055003
800Nz000009UUq6IAG,222624034004,0058d0000034SvqAAE,001Nz000008joyYIAQ,012Pv0000027CJSIA2,a1G4J0000025yDMUAY,Activated,2024-03-25,2025-03-24,AST,AST,,,4.00,1515,No Break,,,,,,006Nz000008V6j0IAC,222624034004
800Nz000009UUy7IAG,317480001003,0058d0000020feeAAA,001Nz0000085wBkIAI,012Pv0000027CJSIA2,a1G4J00000262tdUAA,Draft,2024-03-15,2025-03-14,AST,AST,,,4.00,3200,No Break,,,,,,006Nz000007t1HEIAY,317480001003
800Nz000009UiHqIAK,317480001003,0058d0000020feeAAA,001Nz0000085wBkIAI,012Pv0000027CJSIA2,a1G4J00000262tdUAA,Activated,2024-03-15,2025-03-14,AST,AST,,,4.00,3200,No Break,,,,,,006Nz000007t1HEIAY,317480001003
800Nz000009UoocIAC,222666163004,0058d0000034SvqAAE,001Nz000008Cb92IAC,012Pv0000027CJSIA2,a1G4J000004jyfyUAA,Activated,2024-03-12,2025-03-11,AST,AST,,,4.00,1480,2 at 4 to expire at 6,,,,,,006Nz000007zVECIA2,222666163004
800Nz000009Uy3FIAS,222649042002,0054J000004vXOqQAM,001Nz000008vSKkIAM,012Pv0000027CJSIA2,a1G4J0000025yQOUAY,Activated,2024-03-28,2024-09-27,AST,AST,,,4.00,1480,No Break,,,,,,006Nz000008gWq6IAE,222649042002
800Nz000009VjS1IAK,222649030005,0054J000004vXOqQAM,001Nz000008zSkPIAU,012Pv0000027CJSIA2,a1G4J0000025yFkUAI,Draft,2024-03-13,2024-09-12,AST,AST,,,4.00,1250,No Break,,,,,,006Nz000008kJEMIA2,222649030005
800Nz000009Y28wIAC,222664027002,0058d0000034SvqAAE,001Nz000008GA5FIAW,012Pv0000027CJSIA2,a1G4J000004jutIUAQ,Activated,2024-03-22,2026-03-21,AST,AST,,,4.00,2525,2 at 10 to expire at 12,,,,,,006Nz0000082MPhIAM,222664027002
800Nz000009Y9ByIAK,222649030005,0054J000004vXPBQA2,001Nz000008zSkPIAU,012Pv0000027CJSIA2,a1G4J0000025yFkUAI,Activated,2024-03-09,2024-09-08,AST,AST,,,4.00,1250,No Break,,,,,,006Nz000008kJEMIA2,222649030005
800Nz000009YDTyIAO,222678036002,0058d0000034SvqAAE,001Nz000008vjJxIAI,012Pv0000027CJSIA2,a1G8d0000004DDnEAM,Activated,2024-03-08,2025-03-07,AST,AST,,,4.00,1300,2 at 4 to expire at 6,,,,,,006Nz000008gfIHIAY,222678036002
800Nz000009YFXJIA4,222664010003,0058d0000034SvqAAE,001Nz000008TFSAIA4,012Pv0000027CJSIA2,a1G4J000004jus0UAA,Activated,2024-03-29,2025-03-28,AST,AST,,,4.00,2195,No Break,,,,,,006Nz000008FVQMIA4,222664010003
800Nz000009YKK5IAO,222659028003,0058d0000034SvqAAE,001Nz000008YuHnIAK,012Pv0000027CJSIA2,a1G4J0000025yQjUAI,Activated,2024-05-10,2025-05-09,AST,AST,,,4.00,1260,2 at 10 to expire at 12,,,,,,006Nz000008L5MiIAK,222659028003
800Nz000009Z6vBIAS,222758019001,0054J000005JWtDQAW,001Nz000008Q6gKIAS,012Pv0000027CJSIA2,a1GNz000000110TMAQ,Activated,2024-03-22,2025-03-21,AST,AST,,,4.00,1010,No Break,,,,,,006Nz000008CStaIAG,222758019001
800Nz000009bTSZIA2,222686125003,0054J000005JWtDQAW,001Nz000008vSCmIAM,012Pv0000027CJSIA2,a1G8d0000004cBYEAY,Draft,2024-03-08,2025-03-07,AST,AST,,,4.00,1300,No Break,,,,,,006Nz000008gONvIAM,222686125003
800Nz000009bbInIAI,122601002004,0054J000004vXPBQA2,001Nz0000092ohvIAA,012Pv0000027CJSIA2,a1G4J0000025x7eUAA,Activated,2024-03-18,2025-03-17,AST,AST,,,4.00,970,No Break,,,,,,006Nz000008nUd3IAE,122601002004
800Nz000009bcR0IAI,222752078001,0058d0000020feeAAA,001Nz000008YArgIAG,012Pv0000027CJSIA2,a1GNz0000000vfrMAA,Draft,2024-03-31,2024-09-30,AST,,,,4.00,970,No Break,,,,,,006Nz000008KOHpIAO,222752078001
800Nz000009bghdIAA,317476001003,0054J000004vXPBQA2,001Nz000008efcXIAQ,012Pv0000027CJSIA2,a1G4J00000262szUAA,Activated,2024-03-15,2025-03-14,AST,AST,,,4.00,2445,No Break,,,,,,006Nz000008QsplIAC,317476001003
800Nz000009botYIAQ,222752078001,0058d0000020feeAAA,001Nz000008YArgIAG,012Pv0000027CJSIA2,a1GNz0000000vfrMAA,Activated,2024-03-31,2024-09-30,AST,AST,,,4.00,970,No Break,,,,,,006Nz000008KOHpIAO,222752078001
800Nz000009bucRIAQ,222686125003,0054J000005JWtDQAW,001Nz000008vSCmIAM,012Pv0000027CJSIA2,a1G8d0000004cBYEAY,Activated,2024-03-13,2025-03-12,AST,AST,,,4.00,1300,No Break,,,,,,006Nz000008gONvIAM,222686125003
800Nz000009c2rhIAA,317373016005,0054J000004vXPBQA2,001Nz0000080eP8IAI,012Pv0000027CJSIA2,a1G4J00000262rSUAQ,Activated,2024-04-13,2026-04-12,AST,AST,,,6.00,2400,2 at 10 to expire at 12,,,,,,006Nz000007nXi2IAE,317373016005
800Nz000009cKevIAE,222686129002,0054J000005JWtDQAW,001Nz0000086Xj5IAE,012Pv0000027CJSIA2,a1G8d0000004cBnEAI,Activated,2024-04-01,2025-03-31,AST,AST,,,4.00,1300,2 at 4 to expire at 6,,,,,,006Nz000007tRgLIAU,222686129002
800Nz000009iPdaIAE,222664092003,0058d0000034SvqAAE,001Nz000008mRKgIAM,012Pv0000027CJSIA2,a1G4J000004juxjUAA,Activated,2024-03-25,2025-03-24,AST,AST,,,4.00,2375,No Break,,,,,,006Nz000008XqHlIAK,222664092003
800Nz000009iYvYIAU,217371088006,0054J000004vXOaQAM,001Nz000008vPwLIAU,012Pv0000027CJSIA2,a1G4J0000025yEwUAI,Activated,2024-03-27,2025-03-26,AST,AST,,,4.00,835,No Break,,,,,,006Nz000008gM5xIAE,217371088006
800Nz000009kkFfIAI,222630022006,0058d0000034SvqAAE,001Nz000008eHCCIA2,012Pv0000027CJSIA2,a1G4J0000025zHpUAI,Activated,2024-03-19,2025-03-18,AST,AST,,,4.00,1245,2 at 4 to expire at 6,,,,,,006Nz000008QapeIAC,222630022006
800Nz000009lF9kIAE,222630126005,0058d0000034SvqAAE,001Nz0000098HZZIA2,012Pv0000027CJSIA2,a1G4J0000025z0hUAA,Draft,2024-03-16,2025-03-15,AST,AST,,,4.00,850,2 at 4 to expire at 6,,,,,,006Nz000008sfWEIAY,222630126005
800Nz000009lFQFIA2,222624037003,0058d0000034SvqAAE,001Nz000008gH1RIAU,012Pv0000027CJSIA2,a1G4J0000025xrBUAQ,Activated,2024-03-15,2025-03-14,AST,AST,,,4.00,1540,No Break,,,,,,006Nz000008SVVhIAO,222624037003
800Nz000009lnLCIAY,222686097003,0054J000004vXOqQAM,001Nz000009DwCLIA0,012Pv0000027CJSIA2,a1G8d0000004c4EEAQ,Activated,2024-04-20,2025-04-19,AST,AST,,,4.00,1085,No Break,,,,,,006Nz000008yKSKIA2,222686097003
800Nz000009lvh0IAA,222630126005,0058d0000034SvqAAE,001Nz0000098HZZIA2,012Pv0000027CJSIA2,a1G4J0000025z0hUAA,Activated,2024-03-16,2025-03-15,AST,AST,,,4.00,850,2 at 4 to expire at 6,,,,,,006Nz000008sfWEIAY,222630126005
800Nz000009nN3LIAU,222623106008,0058d0000034SvqAAE,001Nz000007rtAQIAY,012Pv0000027CJSIA2,a1G4J0000025yuWUAQ,Activated,2024-03-14,2024-09-13,AST,AST,,,4.00,2035,No Break,,,,,,006Nz000007eciTIAQ,222623106008
800Nz000009nt4eIAA,222639074003,0058d0000034SvqAAE,001Nz0000093AbzIAE,012Pv0000027CJSIA2,a1G4J0000025zHDUAY,Activated,2024-03-18,2024-09-17,AST,AST,,,6.00,1730,No Break,,,,,,006Nz000008nmGfIAI,222639074003
800Nz000009o1v0IAA,222683138002,0058d0000034SvqAAE,001Nz0000092fTJIAY,012Pv0000027CJSIA2,a1G8d0000004XjnEAE,Draft,2024-03-15,2025-03-14,AST,AST,,,4.00,1360,No Break,,,,,,006Nz000008nAsuIAE,222683138002
800Nz000009oMOTIA2,122486040007,0054J000004vXOqQAM,001Nz0000085xj3IAA,012Pv0000027CJSIA2,a1G4J0000025wz2UAA,Draft,2024-03-15,2024-09-14,AST,AST,,,4.00,1535,No Break,,,,,,006Nz000007t8FVIAY,122486040007
800Nz000009oj1gIAA,222686055003,0058d0000020feeAAA,001Nz0000095w4cIAA,012Pv0000027CJSIA2,a1G8d0000004c7gEAA,Activated,2024-03-22,2025-03-21,AST,AST,,,4.00,1150,No Break,,,,,,006Nz000008qSDLIA2,222686055003
800Nz000009oo7oIAA,222758070002,0054J000004vXOqQAM,001Nz0000092VYnIAM,012Pv0000027CJSIA2,a1GNz0000000zhqMAA,Activated,2024-04-20,2024-10-19,AST,AST,,,4.00,930,No Break,,,,,,006Nz000008n5bRIAQ,222758070002
800Nz000009ordVIAQ,222758293001,0054J000004vXOqQAM,001Nz000008ZEt9IAG,012Pv0000027CJSIA2,a1GNz00000018efMAA,Activated,2024-03-15,2025-03-14,AST,AST,,,4.00,1075,No Break,,,,,,006Nz000008LRyIIAW,222758293001
800Nz000009oseTIAQ,222758322002,0054J000004vXOqQAM,001Nz000008plzZIAQ,012Pv0000027CJSIA2,a1GNz00000015iQMAQ,Activated,2024-04-15,2024-10-14,AST,AST,,,4.00,1165,No Break,,,,,,006Nz000008avCrIAI,222758322002
800Nz000009p7n3IAA,222659109003,0058d0000034SvqAAE,001Nz000008zQIkIAM,012Pv0000027CJSIA2,a1G4J0000025ySLUAY,Activated,2024-05-10,2025-05-09,AST,AST,,,4.00,1295,2 at 10 to expire at 12,,,,,,006Nz000008kAJCIA2,222659109003
800Nz000009qxjgIAA,222758234001,0054J000005JWtDQAW,001Nz000007oYNSIA2,012Pv0000027CJSIA2,a1GNz00000016bFMAQ,Activated,2024-05-01,2024-10-31,AST,AST,,,4.00,1435,No Break,,,,,,006Nz000007bLuIIAU,222758234001
