"parent_reference","salesforce_unit_id","cnt"
"222649008003","a1G4J0000025yKHUAY","2"
"127689001001","a1G8d0000004gXhEAI","2"
"317352140002","a1G4J0000025zHsUAI","2"
"222578025003","a1G4J0000025ymxUAA","2"
"317385021007","a1G4J00000262plUAA","2"
"122528036006","a1G4J0000025wgVUAQ","2"
"222666222002","a1G4J000004jyl0UAA","2"
"318300002002","a1G4J00000263IOUAY","2"
"222666016001","a1G4J000004jye1UAA","3"
"222666151003","a1G4J000004jyjHUAQ","2"
"222650072003","a1G4J0000025yW5UAI","3"
"222650052002","a1G4J0000025yShUAI","2"
"900002098004","a1G4J00000260B7UAI","2"
"122528043006","a1G4J0000025wquUAA","2"
"127057009002","a1G4J0000025xAdUAI","2"
"222579053001","a1G4J0000025z4KUAQ","2"
"317688001001","a1G4J0000025ydwUAA","2"
"127506001001","a1G4J0000025xCcUAI","2"
"222630185003","a1G4J0000025zS6UAI","2"
"222692012002","a1G8d0000004qkiEAA","2"
"222643038002","a1G4J0000025xcQUAQ","2"
"107694004001","a1G4J0000025u7hUAA","2"
"110996001001","a1G4J0000025vQHUAY","2"
"222678059003","a1G8d0000004DGhEAM","3"
"222677081005","a1G8d0000004DHbEAM","2"
"222601010002","a1G4J0000025xozUAA","2"
"127057200002","a1G4J0000025xBcUAI","2"
"418645142001","a1G4J00000260D5UAI","2"
"222666059001","a1G4J000004jyihUAA","2"
"222624062005","a1G4J0000025yDuUAI","2"
"222737019001","a1G8d000002QBXEEA4","2"
"217080001001","a1G4J0000025xOEUAY","2"
"900002083003","a1G4J0000025zvxUAA","2"
"900002129003","a1G4J00000260EtUAI","4"
"222676095003","a1G8d0000004DFzEAM","2"
"222659075001","a1G4J0000025yYhUAI","2"
"222579066007","a1G4J0000025ykoUAA","2"
"115465002002","a1G4J0000025wSqUAI","2"
"222624032001","a1G4J0000025y0XUAQ","2"
"103909001002","a1G4J0000025tx1UAA","2"
"122506170001","a1G4J0000025x1nUAA","2"
"222579026005","a1G4J0000025z0gUAA","2"
"111868029003","a1G4J00000261tXUAQ","2"
"111867106005","a1G4J000002622eUAA","2"
"107499007001","a1G4J0000025ukmUAA","2"
"418564033001","a1G4J0000025zuJUAQ","2"
"222580082002","a1G4J0000025yf1UAA","2"
"222520059004","a1G4J0000025y5zUAA","2"
"110815001002","a1G4J0000025utRUAQ","2"
"222601061001","a1G4J0000025y3tUAA","2"
"115456002002","a1G4J0000025wA9UAI","2"
"222744036001","a1G8d000002QBNEEA4","2"
"222649007002","a1G4J0000025yKpUAI","2"
"222744134003","a1G8d000002QBMWEA4","2"
"115444002002","a1G4J0000025wQNUAY","2"
"418639034001","a1G8d0000004Mh8EAE","2"
"418538026006","a1G4J0000025znMUAQ","2"
"222581060001","a1G4J0000025y71UAA","2"
"222648152003","a1G4J0000025yNkUAI","2"
"222643071002","a1G4J0000025yWUUAY","2"
"111835001002","a1G4J0000025vZmUAI","2"
"111806001001","a1G4J0000025vgmUAA","2"
"222676059004","a1G8d0000004D8VEAU","4"
"222649066002","a1G4J0000025yRcUAI","2"
"122486017005","a1G4J0000025x2xUAA","2"
"222677002003","a1G8d0000004D8EEAU","2"
"317678016008","a1G4J0000025ydZUAQ","2"
"127045001001","a1G4J0000025xBGUAY","3"
"317354030003","a1G4J0000025yqFUAQ","2"
"418578086002","a1G4J0000026051UAA","4"
"222799073002","a1GNz000002t7UOMAY","2"
"222748064002","a1GNz0000000bvdMAA","2"
"222630018003","a1G4J0000025z74UAA","2"
"115598001004","a1G4J0000025wPBUAY","2"
"104001001002","a1G4J0000025u0jUAA","2"
"122586010007","a1G4J0000025vwxUAA","2"
"222578059001","a1G4J0000025ynNUAQ","2"
"112379001005","a1G4J0000025v2NUAQ","2"
"111867104003","a1G4J00000261ugUAA","2"
"222686141001","a1G8d0000004c2vEAA","2"
"222737182001","a1G8d000002QBiREAW","3"
"112818001002","a1G4J0000025vwFUAQ","2"
"222695014001","a1G8d0000004qiIEAQ","2"
"112756001001","a1G4J0000025vt7UAA","2"
"418577001002","a1G4J0000025zYtUAI","2"
"317628011008","a1G4J000002630UUAQ","4"
"317356062003","a1G4J0000025zB4UAI","2"
"108646001003","a1G4J0000025ugbUAA","2"
"222664089003","a1G4J000004juxZUAQ","2"
"108780001002","a1G4J0000025uzDUAQ","2"
"222664022001","a1G4J000004jur3UAA","2"
"222583002005","a1G4J0000025yYQUAY","2"
"418578006005","a1G4J000002605kUAA","2"
"127180001001","a1G4J0000025wjLUAQ","4"
"122586019008","a1G4J0000025wzuUAA","2"
"222649015003","a1G4J0000025y4wUAA","2"
"122642001001","a1G4J0000025vrbUAA","2"
"112781001003","a1G4J0000025vjcUAA","2"
"111867138004","a1G4J000002625dUAA","2"
"112285001002","a1G4J0000025vmKUAQ","2"
"222630129003","a1G4J0000025zS4UAI","2"
"222737096001","a1G8d000002QBbpEAG","2"
"222799054002","a1GNz000002tBwAMAU","2"
"418576103004","a1G4J0000025zveUAA","2"
"222748045001","a1GNz0000000bCUMAY","2"
"115581001001","a1G4J0000025wbDUAQ","2"
"222659122003","a1G4J0000025yZCUAY","2"
"104722008003","a1G4J0000025uNFUAY","2"
"222580049002","a1G4J0000025ycKUAQ","3"
"418593005003","a1G4J0000025zeHUAQ","2"
"222630038002","a1G4J0000025z95UAA","3"
"222683062004","a1G8d0000004XfuEAE","2"
"222630139004","a1G4J0000025zRXUAY","2"
"222686002004","a1G8d0000004c3ZEAQ","2"
"104363001001","a1G4J0000025tttUAA","2"
"317355024004","a1G4J0000025z2kUAA","2"
"110544001001","a1G4J0000025vIKUAY","2"
"222623045001","a1G4J0000025yuHUAQ","2"
"222676063001","a1G8d0000004DGIEA2","3"
"122607001006","a1G4J0000025wigUAA","3"
"222606004004","a1G4J0000025y4LUAQ","2"
"418578096006","a1G4J0000025zp4UAA","2"
"113886001001","a1G4J0000025vkrUAA","2"
"418564007002","a1G4J0000025zieUAA","2"
"110920001002","a1G4J0000025vSyUAI","2"
"115419001004","a1G4J0000025wVtUAI","2"
"222659072001","a1G4J0000025yUCUAY","2"
"217371017002","a1G4J0000025xhUUAQ","2"
"116163001001","a1G4J0000025wOVUAY","2"
"127686001001","a1G8d0000004gopEAA","2"
"111207001002","a1G4J0000025vWSUAY","2"
"113580002006","a1G4J0000025vfqUAA","2"
"222678023005","a1G8d0000004DBSEA2","2"
"222666101002","a1G4J000004jyo1UAA","2"
"222579077004","a1G4J0000025zDKUAY","2"
"122506075001","a1G4J0000025wz8UAA","2"
"222666167003","a1G4J000004jysDUAQ","2"
"104350015003","a1G4J00000261NXUAY","2"
"222487041006","a1G4J0000025xwwUAA","2"
"127483020001","a1G4J0000025wzmUAA","2"
"127297001001","a1G4J0000025wgvUAA","2"
"222623042004","a1G4J0000025yspUAA","2"
"222708206003","a1G8d0000005rHbEAI","2"
"111793001002","a1G4J0000025vhtUAA","2"
"222752019001","a1GNz0000000w7HMAQ","2"
"222630210006","a1G4J0000025zN6UAI","3"
"222749059002","a1GNz0000000cq5MAA","2"
"109788045002","a1G4J0000025urkUAA","2"
"122486061005","a1G4J0000025wsfUAA","2"
"222666078002","a1G4J000004jylMUAQ","2"
"115590002003","a1G4J0000025wXbUAI","2"
"115034002005","a1G4J0000025wS6UAI","2"
"222686078002","a1G8d0000004c93EAA","2"
"104152029003","a1G4J0000025tv7UAA","2"
"222686068001","a1G8d0000004c8PEAQ","2"
"113983001001","a1G4J0000025vdpUAA","2"
"127525001001","a1G4J0000025xbTUAQ","2"
"112257001002","a1G4J0000025vlWUAQ","2"
"110933001001","a1G4J0000025vTIUAY","2"
"222744131001","a1G8d000002QBU0EAO","2"
"418569001001","a1G4J0000025zOdUAI","2"
"222799055002","a1GNz000002tFEzMAM","2"
"113791003004","a1G4J0000025w5nUAA","2"
"418549025004","a1G4J0000025zyUUAQ","3"
"222582083001","a1G4J0000025xdOUAQ","2"
"222648045003","a1G4J0000025yS0UAI","2"
"222758168001","a1GNz00000017kDMAQ","2"
"418617003003","a1G4J0000025znFUAQ","2"
"114054003001","a1G4J0000025v1DUAQ","2"
"111867073002","a1G4J00000261yYUAQ","2"
"216626002007","a1G4J0000025xUiUAI","2"
"103876001004","a1G4J0000025ttiUAA","2"
"104918001001","a1G4J0000025tw7UAA","2"
"222648176002","a1G4J0000025yEbUAI","2"
"222579131003","a1G4J0000025z3UUAQ","2"
"222639086003","a1G4J0000025zJ2UAI","2"
"112215001002","a1G4J0000025vkiUAA","3"
"127444001001","a1G4J0000025xM1UAI","2"
"114897002002","a1G4J0000025wPlUAI","2"
"222659124002","a1G4J0000025yhmUAA","2"
"113707020003","a1G4J00000262OQUAY","2"
"418578064004","a1G4J0000025zkkUAA","3"
"115422002002","a1G4J00000262XwUAI","2"
"222676055004","a1G8d0000004D99EAE","2"
"111873001003","a1G4J0000025vZnUAI","2"
"222716001001","a1G8d000002OmSMEA0","2"
"317629013002","a1G4J000002630yUAA","2"
"418645103005","a1G4J0000025zR0UAI","2"
"317373029006","a1G4J00000262rrUAA","3"
"110030005001","a1G4J0000025uwCUAQ","2"
"104532001002","a1G4J0000025uJhUAI","2"
"418576066004","a1G4J0000025zv9UAA","2"
"317585036005","a1G4J000002635FUAQ","2"
"222739015001","a1G8d000002QBilEAG","2"
"222749165001","a1GNz0000000bxGMAQ","2"
"418550008004","a1G4J0000025zSpUAI","2"
"114652002003","a1G4J00000262TfUAI","2"
"113569001002","a1G4J0000025ub9UAA","2"
"122586006005","a1G4J0000025x03UAA","2"
"222624027005","a1G4J0000025y8RUAQ","2"
"317582004010","a1G4J00000262v0UAA","2"
"104150001001","a1G4J0000025tnEUAQ","2"
"105830004001","a1G4J0000025uEDUAY","2"
"105882002001","a1G4J0000025thkUAA","4"
"114746001001","a1G4J0000025wLAUAY","2"
"111062001003","a1G4J0000025vUvUAI","2"
"217371006005","a1G4J0000025yG2UAI","2"
"109989041001","a1G4J0000025vB0UAI","2"
"222666123003","a1G4J000004jypnUAA","2"
"104563001003","a1G4J0000025uLwUAI","4"
"222666180003","a1G4J000004jytBUAQ","2"
"112384001006","a1G4J0000025vclUAA","2"
"222578022006","a1G4J0000025yquUAA","2"
"222601046001","a1G4J0000025y9OUAQ","2"
"317355013005","a1G4J0000025z2GUAQ","2"
"122486059006","a1G4J0000025wtdUAA","2"
"111177001001","a1G4J0000025vaYUAQ","2"
"418596005005","a1G4J0000025zR8UAI","2"
"418578052003","a1G4J0000025zzFUAQ","2"
"222520002005","a1G4J0000025y9wUAA","2"
"222649032003","a1G4J0000025xtgUAA","2"
"222678042002","a1G8d0000004DEWEA2","3"
"110667001003","a1G4J0000025vF7UAI","2"
"222695007001","a1G8d0000004qhPEAQ","2"
"222630101003","a1G4J0000025ygXUAQ","2"
"222649002003","a1G4J0000025xm0UAA","2"
"106617001001","a1G4J0000025uU8UAI","2"
"222639130003","a1G4J0000025zFNUAY","2"
"104350021001","a1G4J0000025uCYUAY","2"
"222650048002","a1G4J0000025yQYUAY","2"
"222752005002","a1GNz0000000vazMAA","2"
"222758130002","a1GNz00000012kXMAQ","2"
"418577027003","a1G4J0000025yfuUAA","4"
"111868179003","a1G4J000002629kUAA","2"
"317353059005","a1G4J0000025z9bUAA","2"
"109989059002","a1G4J0000025txUUAQ","2"
"115850001002","a1G4J0000025wfgUAA","3"
"222708227001","a1G8d0000005rK6EAI","4"
"127514001001","a1G4J0000025xX5UAI","2"
"113770001001","a1G4J00000262MjUAI","2"
"222708108002","a1G8d0000005rVnEAI","2"
"222487023004","a1G4J0000025xshUAA","2"
"222799118002","a1GNz000002tCtqMAE","2"
"115623001002","a1G4J00000262ZdUAI","2"
"110781001003","a1G4J0000025vDcUAI","2"
"127262100002","a1G4J0000025xE4UAI","2"
"122470001002","a1G4J0000025wrNUAQ","2"
"222666103004","a1G4J000004jyoLUAQ","2"
"113622001003","a1G4J0000025vuoUAA","2"
"222758041001","a1GNz00000011i1MAA","2"
"222578028005","a1G4J0000025ytEUAQ","2"
"109989039001","a1G4J0000025uG2UAI","2"
"216451001004","a1G4J0000025xKLUAY","2"
"217371115003","a1G4J0000025yG5UAI","2"
"110564001003","a1G4J0000025uOUUAY","2"
"222683171001","a1G8d0000004XfHEAU","2"
"222741059001","a1G8d000002Q2czEAC","3"
"111868082002","a1G4J00000261zRUAQ","2"
"317585010005","a1G4J0000026347UAA","2"
"115948001001","a1G4J0000025wPzUAI","3"
"222522016007","a1G4J0000025xskUAA","2"
"222606021002","a1G4J0000025y51UAA","2"
"122506055001","a1G4J0000025x2dUAA","2"
"110030074001","a1G4J0000025vDVUAY","2"
"418577017001","a1G4J0000025zmLUAQ","4"
"217371070006","a1G4J0000025xvCUAQ","3"
"104721014003","a1G4J00000261erUAA","2"
"317355014004","a1G4J0000025ysiUAA","2"
"127172001001","a1G4J0000025xH4UAI","2"
"222664023001","a1G4J000004jusyUAA","2"
"222606001002","a1G4J0000025xifUAA","2"
"222664026002","a1G4J000004jutDUAQ","2"
"222648078001","a1G4J0000025yJ3UAI","2"
"111867159005","a1G4J000002627eUAA","2"
"222737174001","a1G8d000002QBdmEAG","2"
"222708135001","a1G8d0000005r7lEAA","2"
"114105001001","a1G4J0000025wDQUAY","2"
"222799117002","a1GNz000002tGB3MAM","2"
"111867220003","a1G4J000002627aUAA","2"
"222710042001","a1G8d0000005rK1EAI","2"
"222799131002","a1GNz000002tE3kMAE","3"
"418576050001","a1G4J0000025zw3UAA","2"
"104721020003","a1G4J0000025tsKUAQ","2"
"122506094002","a1G4J0000025wtfUAA","2"
"115476001001","a1G4J0000025wRyUAI","2"
"115925001004","a1G4J0000025wHYUAY","2"
"900003003003","a1G4J0000025z6kUAA","3"
"112858002002","a1G4J0000025uYuUAI","2"
"222708038002","a1G8d0000005rRlEAI","2"
"113576001003","a1G4J0000025vOAUAY","2"
"216659001001","a1G4J0000025xf2UAA","2"
"111867157004","a1G4J000002624lUAA","2"
"418538009007","a1G4J0000025zjHUAQ","2"
"900002049006","a1G4J00000260QiUAI","2"
"104506001004","a1G4J00000261OzUAI","2"
"222700007001","a1G8d0000004qd3EAA","2"
"222744117001","a1G8d000002QBSoEAO","2"
"222744106001","a1G8d000002QBSOEA4","2"
"104174028003","a1G4J0000025uCpUAI","2"
"222683157002","a1G8d0000004XkkEAE","2"
"318298028003","a1G4J00000260dvUAA","2"
"418645137001","a1G4J00000260BAUAY","2"
"317585021003","a1G4J000002634bUAA","2"
"107468007003","a1G4J0000025uTZUAY","2"
"104551001002","a1G4J0000025uLXUAY","2"
"222686119002","a1G8d0000004cBJEAY","4"
"222744076001","a1G8d000002QBQIEA4","3"
"222752076001","a1GNz0000000v9aMAA","3"
"222708123002","a1G8d0000005rWgEAI","2"
"103134002001","a1G4J0000025tgKUAQ","2"
"110725001003","a1G4J0000025v9CUAQ","2"
"418579026001","a1G4J0000025zwcUAA","4"
"222708114001","a1G8d0000005rS1EAI","2"
"222580041004","a1G4J0000025yekUAA","2"
"103662019001","a1G4J00000261NwUAI","3"
"418645004004","a1G4J0000025zonUAA","2"
"222676064008","a1G8d0000004DGNEA2","2"
"222788129001","a1GNz0000019IErMAM","2"
"127483050001","a1G4J0000025xZDUAY","3"
"222489029001","a1G4J0000025xUPUAY","2"
"317355035002","a1G4J0000025ywtUAA","2"
"222580037004","a1G4J0000025yfXUAQ","2"
"222741019002","a1G8d000002Q2aAEAS","2"
"103161001001","a1G4J0000025tacUAA","2"
"222643005002","a1G4J0000025yW0UAI","3"
"418637007004","a1G4J000002603GUAQ","2"
"115621001003","a1G4J0000025wcvUAA","2"
"222580061001","a1G4J0000025yk5UAA","2"
"116196001005","a1G4J0000025wUfUAI","2"
"418565041001","a1G4J000002601dUAA","2"
"103129002005","a1G4J0000025tXrUAI","2"
"418570037001","a1G4J0000025zdOUAQ","2"
"222708043001","a1G8d0000005rSKEAY","2"
"109989051001","a1G4J0000025v8IUAQ","2"
"222737122001","a1G8d000002QBdgEAG","2"
"222686001003","a1G8d0000004c3PEAQ","2"
"418547004003","a1G4J0000025zOZUAY","3"
"222708215001","a1G8d0000005rIjEAI","4"
"114976001001","a1G4J0000025vIlUAI","2"
"222623007002","a1G4J0000025yVSUAY","2"
"114886002005","a1G4J0000025wOxUAI","2"
"418578057002","a1G4J000002605bUAA","2"
"222799032002","a1GNz000002t9fqMAA","2"
"318305018001","a1G4J00000260fCUAQ","2"
"418579029005","a1G4J0000025zubUAA","3"
"113880001001","a1G4J0000025w6kUAA","2"
"222640113002","a1G4J0000025yt1UAA","2"
"127515001001","a1G4J0000025wmiUAA","2"
"109989015001","a1G4J0000025vCbUAI","2"
"104721017002","a1G4J0000025uPUUAY","2"
"122600003010","a1G4J0000025wfLUAQ","2"
"418645134001","a1G4J00000260D0UAI","2"
"222643041002","a1G4J0000025yAyUAI","2"
"222488064008","a1G4J0000025y03UAA","2"
"127145002001","a1G4J0000025xFmUAI","2"
"127483081002","a1G4J0000025xQ7UAI","3"
"222581064004","a1G4J0000025xucUAA","2"
"127609001002","a1G4J0000025xd0UAA","2"
"222664107001","a1G4J000004juyhUAA","4"
"222630060004","a1G4J0000025zMRUAY","4"
"222741017001","a1G8d000002Q2a0EAC","2"
"222581037003","a1G4J0000025xtAUAQ","4"
"222578102003","a1G4J0000025ybBUAQ","2"
"418579022001","a1G4J0000025vHAUAY","3"
"107879001006","a1G4J0000025usrUAA","2"
"104231005003","a1G4J0000025tsHUAQ","3"
"216415001002","a1G4J0000025xQTUAY","2"
"112443001005","a1G4J0000025vndUAA","2"
"317675005005","a1G4J0000025yZVUAY","2"
"222678032004","a1G8d0000004DDEEA2","2"
"103135002003","a1G4J0000025tYvUAI","2"
"217371045006","a1G4J0000025y6hUAA","2"
"418577034003","a1G4J0000025zOKUAY","3"
"418565022002","a1G4J0000025zvsUAA","2"
"112396002002","a1G4J0000025vZoUAI","2"
"317384012002","a1G4J00000262jYUAQ","2"
"222708031003","a1G8d0000005rR2EAI","2"
"217371097008","a1G4J0000025xjkUAA","2"
"222744097001","a1G8d000002QBRpEAO","2"
"122528049006","a1G4J0000025x16UAA","2"
"317585026002","a1G4J000002634vUAA","2"
"103541001001","a1G4J0000025tlZUAQ","2"
"222737249003","a1G8d000002QBf9EAG","2"
"222580094001","a1G4J0000025ykCUAQ","2"
"418567007003","a1G4J0000025zgQUAQ","2"
"418637006003","a1G4J000002609wUAA","2"
"317354022003","a1G4J0000025yaOUAQ","2"
"122506009001","a1G4J0000025wwrUAA","2"
"222578089005","a1G4J0000025ytBUAQ","2"
"222737256002","a1G8d000002QBoyEAG","2"
"222650051003","a1G4J0000025xJDUAY","2"
"222580007002","a1G4J0000025yMgUAI","2"
"112610001001","a1G4J0000025uYsUAI","3"
"122613001006","a1G4J0000025wxWUAQ","2"
"222744002001","a1G8d000002QBKjEAO","2"
"122595001004","a1G4J0000025wzoUAA","2"
"127252001001","a1G4J0000025wn1UAA","2"
"222630187004","a1G4J0000025zQJUAY","2"
"222744054001","a1G8d000002QBOgEAO","2"
"115521001002","a1G4J0000025vRsUAI","2"
"114103001002","a1G4J0000025wCSUAY","2"
"418570015001","a1G4J0000025zkJUAQ","3"
"122539001003","a1G4J0000025wxJUAQ","2"
"418639053001","a1G8d0000004MiVEAU","2"
"222737154003","a1G8d000002QBeQEAW","2"
"222624040005","a1G4J0000025yHEUAY","2"
"222611020001","a1G4J0000025xyPUAQ","2"
"111223001002","a1G4J0000025vAtUAI","2"
"222643042004","a1G4J0000025ySYUAY","3"
"222579003004","a1G4J0000025yxrUAA","2"
"222799123002","a1GNz000002t7UQMAY","2"
"222683130001","a1G8d0000004XjmEAE","2"
"113800001005","a1G4J00000262N3UAI","2"
"115487001002","a1G4J0000025wOzUAI","2"
"222749147001","a1GNz0000000e2HMAQ","2"
"217371095006","a1G4J0000025yJOUAY","2"
"222748065001","a1GNz0000000byrMAA","2"
"103448014003","a1G4J0000025tf3UAA","3"
"222488077004","a1G4J0000025y7eUAA","2"
"418550011004","a1G4J0000025zcKUAQ","2"
"222522043007","a1G4J0000025yJ7UAI","2"
"109922004001","a1G4J0000025uc2UAA","2"
"103156001001","a1G4J0000025talUAA","3"
"222686126003","a1G8d0000004cBdEAI","2"
"112895002002","a1G4J0000025vxsUAA","2"
"127248001001","a1G4J0000025wtAUAQ","2"
"115604001003","a1G4J00000262ZJUAY","2"
"900002142001","a1G4J00000260KSUAY","2"
"222694015002","a1G8d0000004qbbEAA","3"
"222676087001","a1G8d0000004D5pEAE","2"
"116158002002","a1G4J0000025wmzUAA","2"
"222708119001","a1G8d0000005rWMEAY","2"
"418639037001","a1G8d0000004MhNEAU","2"
"317630019006","a1G4J000002631cUAA","4"
"222659025002","a1G4J0000025yVvUAI","2"
"115454002003","a1G4J0000025w4aUAA","2"
"418581003003","a1G4J0000025zejUAA","3"
"900002128005","a1G4J00000260SyUAI","2"
"222520026004","a1G4J0000025yFEUAY","2"
"115043001001","a1G4J0000025wSCUAY","4"
"317765001001","a1G4J000002635jUAA","4"
"115920001003","a1G4J0000025wU9UAI","2"
"222639080002","a1G4J0000025zMGUAY","2"
"113707010003","a1G4J00000262NrUAI","2"
"222578062007","a1G4J0000025yvaUAA","2"
"222744027001","a1G8d000002QBMaEAO","2"
"222741019001","a1G8d000002Q2aAEAS","2"
"222737217001","a1G8d000002QBMIEA4","2"
"900002036005","a1G4J00000260P7UAI","2"
"111790001001","a1G4J0000025vegUAA","2"
"222623104003","a1G4J0000025yo2UAA","2"
"216667001001","a1G4J0000025xUzUAI","2"
"317582003003","a1G4J00000262uqUAA","2"
"222659063003","a1G4J0000025yf7UAA","3"
"127483012001","a1G4J0000025wdSUAQ","2"
"112876002002","a1G4J00000262JuUAI","2"
"222650010005","a1G4J0000025yS1UAI","3"
"222708179001","a1G8d0000005rEDEAY","2"
"122506091001","a1G4J0000025x61UAA","2"
"217371054010","a1G4J0000025xtBUAQ","2"
"104154025002","a1G4J0000025tXMUAY","2"
"418645123004","a1G4J000002606HUAQ","2"
"122600005002","a1G4J0000025wpHUAQ","2"
"317678005001","a1G4J0000025yklUAA","2"
"216435001001","a1G4J0000025xeJUAQ","2"
"222749214001","a1GNz0000000cznMAA","2"
"317758001001","a1G4J0000025yCuUAI","2"
"111805001001","a1G4J0000025viSUAQ","2"
"222643029003","a1G4J0000025ySUUAY","2"
"111801001002","a1G4J0000025viIUAQ","2"
"104241001001","a1G4J0000025uBIUAY","2"
"222650030004","a1G4J0000025yXxUAI","2"
"222549003002","a1G4J0000025xmuUAA","2"
"418537016005","a1G4J0000025zWTUAY","2"
"127157001001","a1G4J0000025xEPUAY","2"
"103180008003","a1G4J0000025tdVUAQ","2"
"106606001001","a1G4J0000025ueFUAQ","2"
"222522071002","a1G4J0000025yDPUAY","2"
"103903001003","a1G4J00000261VGUAY","2"
"418575016002","a1G4J0000025zsxUAA","2"
"222708141002","a1G8d0000005r4xEAA","3"
"318294030002","a1G4J0000025zjyUAA","2"
"222664020003","a1G4J000004jusoUAA","2"
"418576069002","a1G4J0000025zpAUAQ","2"
"317628009004","a1G4J000002630AUAQ","3"
"127262133002","a1G4J0000025xSSUAY","2"
"222737103001","a1G8d000002QBcOEAW","2"
"222749034001","a1GNz0000000cWkMAI","2"
"222521059004","a1G4J0000025y75UAA","3"
"222692009002","a1G8d0000004qjfEAA","2"
"104174003004","a1G4J00000261ZSUAY","2"
"222788039001","a1GNz0000019GrNMAU","2"
"418634001002","a1G4J0000025zSmUAI","2"
"418566007001","a1G4J0000025zXMUAY","2"
"114818001004","a1G4J0000025wAfUAI","2"
"222664091002","a1G4J000004juxeUAA","2"
"317911001001","a1G4J0000025z9sUAA","2"
"127483016001","a1G4J0000025xKOUAY","2"
"103562001001","a1G4J0000025tmDUAQ","2"
"104461001001","a1G4J0000025tuUUAQ","2"
"418575014001","a1G4J0000025zvHUAQ","2"
"222579065005","a1G4J0000025yzQUAQ","2"
"111787001003","a1G4J0000025vUlUAI","2"
"122506115001","a1G4J0000025wxKUAQ","2"
"109989113001","a1G4J0000025vBGUAY","2"
"122620001006","a1G4J0000025x2fUAA","3"
"104101001004","a1G4J0000025u2zUAA","2"
"318303023002","a1G4J00000260dyUAA","2"
"103443002004","a1G4J00000261OFUAY","2"
"222732001002","a1G8d000002OmUcEAK","2"
"222582041001","a1G4J0000025xzfUAA","2"
"222579086003","a1G4J0000025zCaUAI","2"
"122486068004","a1G4J0000025x0KUAQ","2"
"222737105002","a1G8d000002QBcYEAW","2"
"222639050005","a1G4J0000025zADUAY","2"
"222666162002","a1G4J000004jyryUAA","2"
"110614001002","a1G4J0000025vMMUAY","2"
"109989005001","a1G4J0000025v9NUAQ","2"
"318039001002","a1G4J0000025zSjUAI","2"
"104455028001","a1G4J0000025tZZUAY","2"
"222708136001","a1G8d0000005r7qEAA","2"
"107983001002","a1G4J0000025uswUAA","2"
"114804001001","a1G4J0000025wMrUAI","2"
"418537018007","a1G4J0000025yNpUAI","2"
"222752107001","a1GNz0000000yKNMAY","2"
"113586001004","a1G4J0000025vj2UAA","2"
"222624069005","a1G4J0000025yRzUAI","3"
"222579129003","a1G4J0000025yNVUAY","3"
"222686072002","a1G8d0000004c8jEAA","2"
"222579012003","a1G4J0000025z7QUAQ","2"
"222741098001","a1G8d000002Q2XREA0","2"
"111867061003","a1G4J00000261xjUAA","2"
"114862002002","a1G4J0000025wMOUAY","2"
"116282001002","a1G4J0000025wniUAA","2"
"222683215006","a1G8d0000004XbiEAE","2"
"122486079001","a1G4J0000025x5SUAQ","2"
"222752055001","a1GNz0000000xjGMAQ","2"
"222594010001","a1G4J0000025xCGUAY","2"
"114722001001","a1G4J0000025wKgUAI","2"
"222522002004","a1G4J0000025yFdUAI","2"
"104308001006","a1G4J0000025tiTUAQ","2"
"112203001001","a1G4J0000025vfFUAQ","2"
"418577012002","a1G4J0000025zr9UAA","2"
"122586021001","a1G4J0000025wvZUAQ","2"
"127099003001","a1G4J0000025xCiUAI","2"
"418575027004","a1G4J0000025zsOUAQ","3"
