Id,Status__c,Tenancy__c
a24Nz000001uvnpIAA,Complete,800Nz000001NkklIAC
a24Nz000001uwITIAY,Complete,800Nz0000019tBCIAY
a24Nz000001uxODIAY,Complete,800Nz000001hN48IAE
a24Nz000001uyH3IAI,Closed - Tenant Retained,800Nz000008rBdRIAU
a24Nz000001uyvNIAQ,Complete,800Nz00000C6ZHDIA3
a24Nz000001uz3RIAQ,Complete,800Nz000004x6juIAA
a24Nz000001vAOfIAM,Complete,800Nz000000rivsIAA
a24Nz000001vATVIA2,Complete,800Nz000000ZzaCIAS
a24Nz000001vAYLIA2,Closed - Tenant Retained,800Nz000008hewsIAA
a24Nz000001vAtJIAU,Complete,800Nz000004n5M1IAI
a24Nz000001vB2zIAE,Complete,800Nz000001UKlbIAG
a24Nz000001vDnxIAE,Complete,800Nz0000019qgLIAQ
a24Nz000001vEdZIAU,Complete,800Nz0000019jWwIAI
a24Nz000001vEnFIAU,Complete,800Nz000006xEtDIAU
a24Nz000001vGkDIAU,Complete,800Nz000002wOcMIAU
a24Nz000001vHBdIAM,Complete,800Nz0000097madIAA
a24Nz000001vIvhIAE,Complete,8008d000000YkXhAAK
a24Nz000001vKvtIAE,Complete,8008d000000Yo3fAAC
a24Nz000001vOoDIAU,Complete,8008d000000YVzqAAG
a24Nz000001vV05IAE,Complete,800Nz000001aBSpIAM
a24Nz000001vXDBIA2,Complete,800Nz000003VxVIIA0
a24Nz000001vXLFIA2,Complete,800Nz000008OXXuIAO
a24Nz000001vYNlIAM,Complete,800Nz000006KBNXIA4
a24Nz000001va1NIAQ,Complete,800Nz00000264XsIAI
a24Nz000001vpBhIAI,Complete,800Nz000002yle3IAA
a24Nz000001vsUXIAY,Complete,800Nz0000015LL9IAM
a24Nz000001vw57IAA,Complete,800Nz0000019kG0IAI
a24Nz000001w4PFIAY,Complete,800Nz0000097gOnIAI
a24Nz000001w4vWIAQ,Complete,8008d000000XslTAAS
a24Nz000001w75NIAQ,Complete,8008d000000YNqbAAG
a24Nz000001wElBIAU,Complete,800Nz0000012RlDIAU
a24Nz000001wGLZIA2,Complete,800Nz00000EB1k4IAD
a24Nz000001wXeHIAU,Complete,800Nz000002vEYGIA2
a24Nz000001wmJrIAI,Complete,800Nz0000049ScPIAU
a24Nz000001wxS9IAI,Complete,800Nz000007itBRIAY
a24Nz000001wxaDIAQ,Complete,800Nz000009DloqIAC
a24Nz000001wzIfIAI,Complete,800Nz0000061yTOIAY
a24Nz000001x1AnIAI,Complete,800Nz0000033f3PIAQ
a24Nz000001x6K9IAI,Complete,800Nz000001AsoBIAS
a24Nz000001xmMbIAI,Complete,800Nz00000AGwiJIAT
a24Nz000001xmPpIAI,Cancelled,800Nz00000DeRtHIAV
a24Nz000001xmpdIAA,Complete,8008d000000YFMgAAO
a24Nz000001xo8HIAQ,Complete,800Nz000004qBRnIAM
a24Nz000001xoJZIAY,Complete,800Nz000004wDsLIAU
a24Nz000001xokzIAA,Complete,800Nz000000jCmbIAE
a24Nz000001xpdpIAA,Complete,800Nz00000CDy1EIAT
a24Nz000001xpynIAA,Complete,800Nz000001ZHqEIAW
a24Nz000001xtUXIAY,Complete,800Nz000002HPyjIAG
a24Nz000001xw4DIAQ,Complete,800Nz00000E7g9EIAR
a24Nz000001y1zxIAA,Closed - Tenant Retained,800Nz000001TM1OIAW
a24Nz000001y2T0IAI,Complete,8008d000000YCFtAAO
a24Nz000001y48DIAQ,Complete,800Nz00000621cdIAA
a24Nz000001y4o9IAA,Complete,800Nz000001BmP1IAK
a24Nz000001y54HIAQ,Complete,800Nz000005aErBIAU
a24Nz000001y57VIAQ,Complete,800Nz000006xQ6MIAU
a24Nz000001y5qfIAA,Complete,800Nz000001kOJjIAM
a24Nz000001y7qrIAA,Complete,800Nz000008ePkmIAE
a24Nz000001yBBKIA2,Complete,800Nz000000w8JuIAI
a24Nz000001yCFRIA2,Complete,800Nz000002RuLBIA0
a24Nz000001yD3SIAU,Cancelled,800Nz000001MiORIA0
a24Nz000001yDQ1IAM,Complete,800Nz0000018nCkIAI
a24Nz000001yEYzIAM,Complete,800Nz0000013XZxIAM
a24Nz000001yEfRIAU,Complete,800Nz000002Iuc5IAC
a24Nz000001yFDJIA2,Complete,800Nz000001U9lPIAS
a24Nz000001yHILIA2,Complete,800Nz000001OuIDIA0
a24Nz000001yQFBIA2,Complete,800Nz00000A1zFJIAZ
a24Nz000001yRUbIAM,Complete,8008d000000YZ7hAAG
a24Nz000001ye24IAA,Complete,800Nz000004NyilIAC
a24Nz000001yfAzIAI,Complete,800Nz000002CqbIIAS
a24Nz000001ygbhIAA,Complete,800Nz000004CsTpIAK
a24Nz000001yhr7IAA,Complete,800Nz000003RF67IAG
a24Nz000001yhzBIAQ,Complete,8008d000000YKtVAAW
a24Nz000001ylOTIAY,Complete,8008d000000YAz4AAG
a24Nz000001yn25IAA,Closed - Tenant Retained,800Nz000001DD2EIAW
a24Nz000001ynLRIAY,Complete,800Nz000009QbNDIA0
a24Nz000001ynTVIAY,Closed - Tenant Retained,800Nz000001Mo2UIAS
a24Nz000001yopNIAQ,Complete,800Nz000006DUOFIA4
a24Nz000001yq9dIAA,Complete,800Nz000006qPYLIA2
a24Nz000001ysbFIAQ,Complete,8008d000000YY0FAAW
a24Nz000001z0IfIAI,Complete,8008d000000XsIgAAK
a24Nz000001z6skIAA,Complete,800Nz00000A4NlHIAV
a24Nz000001z7s1IAA,Complete,800Nz000000ly42IAA
a24Nz000001z805IAA,Complete,800Nz000002M7Q4IAK
a24Nz000001z8cnIAA,Complete,800Nz000001Ns2PIAS
a24Nz000001zEjpIAE,Closed - Tenant Retained,800Nz000003VyHbIAK
a24Nz000001zVXlIAM,Complete,8008d000000YOo0AAG
a24Nz000001zWwrIAE,Complete,800Nz000009noq4IAA
a24Nz000001zXhdIAE,Complete,800Nz000001a35KIAQ
a24Nz000001zXuXIAU,Closed - Tenant Retained,800Nz000001zdteIAA
a24Nz000001zYAfIAM,Complete,800Nz0000027h3zIAA
a24Nz000001zcB3IAI,Complete,800Nz000001WZdDIAW
a24Nz000001zcKjIAI,Complete,800Nz000000iwbVIAQ
a24Nz000001zcSoIAI,Complete,800Nz000004IOGDIA4
a24Nz000001zerBIAQ,Complete,800Nz000004IdKEIA0
a24Nz000001zfIsIAI,Complete,800Nz000002NBoMIAW
a24Nz000001zhkEIAQ,Complete,800Nz000008VzkGIAS
a24Nz000001zmITIAY,Complete,800Nz000001oBm5IAE
a24Nz000001zqFdIAI,Complete,800Nz000009AMBzIAO
a24Nz000001zqU9IAI,Complete,800Nz000001Con3IAC
a24Nz000001zr5FIAQ,Complete,8008d000000YLkvAAG
a24Nz000001zrDJIAY,Complete,800Nz000008OcqkIAC
a24Nz000001zrzhIAA,Complete,800Nz000001S6jVIAS
a24Nz000001ztwfIAA,Complete,8008d000000YV0JAAW
a24Nz000001zu4jIAA,Complete,8004J000001J076QAC
a24Nz000001zuEPIAY,Cancelled,8008d000000Y45aAAC
a24Nz0000020EWTIA2,Complete,800Nz0000080mo6IAA
a24Nz0000020EzVIAU,Complete,800Nz000003MBcbIAG
a24Nz0000020Fp7IAE,Complete,800Nz00000AdWOyIAN
a24Nz0000020HMHIA2,Complete,800Nz000001OjuhIAC
a24Nz0000020He1IAE,Complete,800Nz000001vZTkIAM
a24Nz0000020HsXIAU,Complete,800Nz000001vbYYIAY
a24Nz0000020I0bIAE,Complete,800Nz000001jb67IAA
a24Nz0000020KnBIAU,Complete,800Nz000009NFcSIAW
a24Nz0000020KvFIAU,Complete,800Nz000001JHURIA4
a24Nz0000020MnNIAU,Complete,800Nz000000jETRIA2
a24Nz0000020NebIAE,Complete,800Nz00000E8QVEIA3
a24Nz0000020P3lIAE,Complete,800Nz000000z59IIAQ
a24Nz0000020V7VIAU,Complete,800Nz000000qZjHIAU
a24Nz0000020VYvIAM,Complete,800Nz000001kICoIAM
a24Nz0000020Xm1IAE,Complete,800Nz000000myGPIAY
a24Nz0000020dRdIAI,Complete,800Nz00000E910nIAB
a24Nz0000020iXlIAI,Complete,800Nz000001bEDAIA2
a24Nz0000020vDFIAY,Complete,800Nz000000a1nFIAQ
a24Nz0000020ynqIAA,Complete,800Nz000008zChDIAU
a24Nz00000212kzIAA,Complete,800Nz000001MihwIAC
a24Nz00000214MzIAI,Complete,800Nz0000026QtCIAU
a24Nz000002151JIAQ,Complete,800Nz0000072jBiIAI
a24Nz0000021A0zIAE,Complete,800Nz000007sgJSIAY
a24Nz0000021AaTIAU,Complete,800Nz0000010JocIAE
a24Nz0000021AyfIAE,Complete,800Nz000001LodzIAC
a24Nz0000021BI1IAM,Complete,800Nz000001pCpuIAE
a24Nz0000021GCrIAM,Complete,800Nz00000Cyq4wIAB
a24Nz0000021GEUIA2,Complete,800Nz000001i3RWIAY
a24Nz0000021GRNIA2,Complete,800Nz000005ikQzIAI
a24Nz0000021L9JIAU,Complete,800Nz00000A1djIIAR
a24Nz0000021eFBIAY,Complete,800Nz0000037SahIAE
a24Nz0000021ejpIAA,Complete,800Nz000005JUpFIAW
a24Nz0000021fCrIAI,Complete,800Nz000001TUILIA4
a24Nz0000021fRNIAY,Complete,800Nz000005ujE7IAI
a24Nz0000022Bz7IAE,Complete,800Nz000000k646IAA
a24Nz0000022Cf5IAE,Complete,800Nz000001SIT4IAO
a24Nz0000022E7NIAU,Complete,800Nz000001OvHXIA0
a24Nz0000022GcDIAU,Complete,800Nz000002Fd4uIAC
a24Nz0000022J8fIAE,Complete,800Nz000001deYGIAY
a24Nz0000022JyHIAU,Complete,800Nz000001Mlz2IAC
a24Nz0000022LC6IAM,Complete,800Nz000001SAKHIA4
a24Nz0000022McnIAE,Cancelled,800Nz000007QBVPIA4
a24Nz0000022PKXIA2,Complete,800Nz000001CrPuIAK
a24Nz0000022QenIAE,Complete,800Nz000001aRXOIA2
a24Nz0000022Qq5IAE,Complete,800Nz000002FsDSIA0
a24Nz0000022R1NIAU,Complete,800Nz000001VMyFIAW
a24Nz0000022SDZIA2,Complete,800Nz00000FANtzIAH
a24Nz0000022VbFIAU,Complete,800Nz000000jCTHIA2
a24Nz0000022XTNIA2,Complete,800Nz000001MtAGIA0
a24Nz0000022cPqIAI,Complete,800Nz000002W3L9IAK
a24Nz0000022eg9IAA,Complete,8008d000000XxlbAAC
a24Nz0000022ejNIAQ,Complete,800Nz0000024RlpIAE
a24Nz0000022fNhIAI,Complete,800Nz000006nXFYIA2
a24Nz0000022x7iIAA,Complete,800Nz000001oC0dIAE
a24Nz0000022yBpIAI,Complete,800Nz00000E8QVBIA3
a24Nz0000022zO1IAI,Complete,800Nz00000E911HIAR
a24Nz0000023187IAA,Complete,800Nz00000DUNuEIAX
a24Nz00000231UfIAI,Complete,8008d000000YRdLAAW
a24Nz000002378fIAA,Complete,800Nz000001Vg42IAC
a24Nz00000237v3IAA,Complete,800Nz000008n8nsIAA
a24Nz000002395dIAA,Complete,800Nz000001AosmIAC
a24Nz0000023BsDIAU,Complete,800Nz000001ka1XIAQ
a24Nz0000023E25IAE,Complete,800Nz000001aM4mIAE
a24Nz0000023EN3IAM,Complete,800Nz000001Lny5IAC
a24Nz0000023F7pIAE,Complete,800Nz000001HUCSIA4
a24Nz0000023GALIA2,Closed - Tenant Retained,800Nz000001jSEEIA2
a24Nz0000023GLdIAM,Complete,800Nz000001Z2HrIAK
a24Nz0000023LZpIAM,Complete,800Nz000001BxYxIAK
a24Nz0000023NIHIA2,Complete,800Nz000001hMMZIA2
a24Nz0000023NJtIAM,Complete,800Nz000007rOeTIAU
a24Nz0000023P8nIAE,Complete,800Nz00000BLtjIIAT
a24Nz0000023fn3IAA,Complete,800Nz00000D8hdAIAR
a24Nz0000023gUbIAI,Complete,800Nz000001MgEeIAK
a24Nz0000023gsnIAA,Complete,800Nz000001dPZ5IAM
a24Nz0000023h0rIAA,Complete,800Nz000001W964IAC
a24Nz0000023hFNIAY,Complete,8008d000000YPWLAA4
a24Nz0000023jicIAA,Complete,800Nz000001D0zNIAS
a24Nz0000023jqfIAA,Cancelled,800Nz00000BgK4IIAV
a24Nz0000023k0LIAQ,Complete,800Nz0000037cjtIAA
a24Nz0000023lKbIAI,Complete,800Nz000001h6cjIAA
a24Nz0000023qfFIAQ,Complete,800Nz000008bkFPIAY
a24Nz0000023r0DIAQ,Complete,800Nz000001BiwSIAS
a24Nz0000023rg9IAA,Complete,800Nz000001Mvs1IAC
a24Nz0000023vLZIAY,Complete,800Nz0000026IArIAM
a24Nz0000023wCnIAI,Complete,800Nz00000E910eIAB
a24Nz0000023xATIAY,Complete,800Nz000002aUpmIAE
a24Nz0000023xiLIAQ,Complete,800Nz000001aAtIIAU
a24Nz0000023zXGIAY,Complete,800Nz000004e3o6IAA
a24Nz0000023zaTIAQ,Complete,800Nz00000A0770IAB
a24Nz0000023zgvIAA,Complete,800Nz000009lsUbIAI
a24Nz00000240ZlIAI,Complete,800Nz0000012VNMIA2
a24Nz00000241CTIAY,Complete,800Nz000008pf9NIAQ
a24Nz00000245eJIAQ,Complete,800Nz000000wzhcIAA
a24Nz00000245eKIAQ,Complete,800Nz000001A6ZqIAK
a24Nz00000246C9IAI,Complete,800Nz0000013UM1IAM
a24Nz00000247BRIAY,Complete,800Nz000008YWyZIAW
a24Nz0000024AyvIAE,Complete,800Nz000001FC3fIAG
a24Nz0000024BTZIA2,Complete,800Nz00000BjAuYIAV
a24Nz0000024F5lIAE,Closed - Tenant Retained,800Nz000006wGAvIAM
a24Nz0000024eiUIAQ,Complete,800Nz000001CsAZIA0
a24Nz0000024gNiIAI,Complete,800Nz00000E94eNIAR
a24Nz0000024jdJIAQ,Complete,8008d000000YnYXAA0
a24Nz0000024lyTIAQ,Complete,800Nz000002Nq9dIAC
a24Nz0000024nfJIAQ,Complete,800Nz000002uw1lIAA
a24Nz0000024uorIAA,Complete,800Nz000001uS1AIAU
a24Nz0000024v6bIAA,Complete,800Nz000005vIrrIAE
a24Nz0000024v9pIAA,Complete,800Nz000002HOBTIA4
a24Nz0000024vxpIAA,Complete,800Nz000002WGYLIA4
a24Nz0000024y7hIAA,Complete,800Nz00000BpUYtIAN
a24Nz00000256gLIAQ,Cancelled,800Nz000002G1iLIAS
a24Nz00000257FpIAI,Complete,800Nz000002QNj4IAG
a24Nz00000257KfIAI,Complete,800Nz000001HIo2IAG
a24Nz0000025P1RIAU,Close - NTQ Denied,800Nz000002v8SsIAI
a24Nz0000025TLBIA2,Complete,800Nz000001wmDdIAI
a24Nz0000025UAnIAM,Complete,800Nz00000F2kprIAB
a24Nz0000025W6AIAU,Complete,800Nz000005cCvDIAU
a24Nz0000025XlNIAU,Complete,800Nz00000As5D3IAJ
a24Nz0000025Y4jIAE,Cancelled,800Nz000002E1bCIAS
a24Nz0000025YPhIAM,Complete,800Nz000002RtvNIAS
a24Nz0000025YmHIAU,Complete,8008d000000Xsm7AAC
a24Nz0000025YvxIAE,Complete,800Nz000001x2QMIAY
a24Nz0000025ZLlIAM,Complete,800Nz000002SFO5IAO
a24Nz0000025Zs1IAE,Complete,800Nz000008pytjIAA
a24Nz0000025a3JIAQ,Complete,800Nz000002W2AQIA0
a24Nz0000025aEbIAI,Complete,800Nz000002H6PuIAK
a24Nz0000025dE5IAI,Cancelled,8008d000000Y0thAAC
a24Nz0000025dipIAA,Complete,800Nz00000CPdIhIAL
a24Nz0000025dpBIAQ,Complete,800Nz000001oytJIAQ
a24Nz0000025is6IAA,Complete,800Nz00000BRXLFIA5
a24Nz0000025lhtIAA,Complete,8008d000000YkYaAAK
a24Nz0000025lwPIAQ,Complete,800Nz000002cJbmIAE
a24Nz00000266ETIAY,Complete,800Nz000009ZNntIAG
a24Nz0000026XEfIAM,Complete,800Nz000007AzeGIAS
a24Nz0000026ZOXIA2,Complete,800Nz000000inUyIAI
a24Nz0000026asTIAQ,Complete,8008d000000YTyBAAW
a24Nz0000026b3lIAA,Closed - Tenant Retained,800Nz000002nyJpIAI
a24Nz0000026c1RIAQ,Complete,800Nz000002FlIYIA0
a24Nz0000026cnpIAA,Complete,800Nz000002OnwCIAS
a24Nz0000026dC1IAI,Complete,800Nz000001a86aIAA
a24Nz0000026dbpIAA,Complete,800Nz000000qaAmIAI
a24Nz0000026g54IAA,Complete,800Nz000002NMl3IAG
a24Nz0000026hltIAA,Complete,800Nz000005FZ7SIAW
a24Nz0000026i8TIAQ,Complete,800Nz00000A5LKdIAN
a24Nz0000026jPVIAY,Complete,800Nz000002EBiRIAW
a24Nz0000026janIAA,Complete,800Nz000002hiZNIAY
a24Nz0000026k8fIAA,Complete,800Nz000001kYisIAE
a24Nz0000026kILIAY,Complete,800Nz000009hM06IAE
a24Nz0000026kYTIAY,Complete,800Nz000001o9txIAA
a24Nz0000026maIIAQ,Complete,800Nz000002CqRfIAK
a24Nz0000026pY9IAI,Complete,800Nz00000FXXuDIAX
a24Nz0000026tn3IAA,Complete,800Nz000006hTbGIAU
a24Nz0000026uRNIAY,Complete,800Nz000009lYU9IAM
a24Nz0000027DKLIA2,Complete,800Nz0000097f7iIAA
a24Nz0000027Fh7IAE,Complete,800Nz000001GF4EIAW
a24Nz0000027H4bIAE,Complete,800Nz000001jMS4IAM
a24Nz0000027H7pIAE,Complete,800Nz000001MrwQIAS
a24Nz0000027I5VIAU,Complete,800Nz000001AryYIAS
a24Nz0000027J6PIAU,Complete,800Nz000001uVa2IAE
a24Nz0000027JpZIAU,Complete,800Nz000001TFPoIAO
a24Nz0000027M2fIAE,Complete,800Nz000009GjH5IAK
a24Nz0000027Ny1IAE,Closed - Tenant Retained,800Nz00000B8E64IAF
a24Nz0000027OVtIAM,Complete,800Nz000001uOs5IAE
a24Nz0000027POjIAM,Complete,800Nz000001GFPBIA4
a24Nz0000027PWnIAM,Complete,800Nz000002EQG7IAO
a24Nz0000027Q33IAE,Complete,800Nz000001qGUpIAM
a24Nz0000027RS9IAM,Complete,800Nz000008qvAVIAY
a24Nz0000027SpdIAE,Complete,800Nz000002NkAnIAK
a24Nz0000027TXBIA2,Complete,800Nz000001MiQ5IAK
a24Nz0000027YNHIA2,Complete,800Nz000003CiAHIA0
a24Nz0000027fWjIAI,Complete,800Nz000001iHj3IAE
a24Nz0000027lp3IAA,Complete,800Nz000005aOgrIAE
a24Nz0000027lvVIAQ,Complete,800Nz00000CNKlVIAX
a24Nz0000027mzdIAA,Complete,800Nz000002HFbIIAW
a24Nz0000027nhBIAQ,Complete,800Nz000002kDEAIA2
a24Nz00000285EIIAY,Complete,800Nz000001MeSrIAK
a24Nz00000285FtIAI,Complete,800Nz000002LpeMIAS
a24Nz00000285W2IAI,Cancelled,800Nz000001bIqDIAU
a24Nz0000028CNpIAM,Complete,800Nz0000045IyBIAU
a24Nz0000028EmDIAU,Complete,800Nz000002039sIAA
a24Nz0000028FQXIA2,Closed - Tenant Retained,800Nz000002xMefIAE
a24Nz0000028G6UIAU,Complete,800Nz000002WCGLIA4
a24Nz0000028GG9IAM,Complete,800Nz000001oCwkIAE
a24Nz0000028GfxIAE,Complete,800Nz00000E9115IAB
a24Nz0000028I9tIAE,Complete,800Nz000001NgArIAK
a24Nz0000028Ig9IAE,Closed - Tenant Retained,800Nz000001Cs7XIAS
a24Nz0000028JXNIA2,Complete,800Nz000001kV6kIAE
a24Nz0000028K8TIAU,Complete,800Nz000001uYUiIAM
a24Nz0000028LNtIAM,Complete,800Nz000001qIZoIAM
a24Nz0000028P89IAE,Complete,800Nz000008tlRZIAY
a24Nz0000028Pg1IAE,Complete,800Nz00000E94eHIAR
a24Nz0000028SFhIAM,Complete,800Nz000001SHzrIAG
a24Nz0000028TdBIAU,Complete,800Nz0000042HiRIAU
a24Nz0000028USnIAM,Complete,800Nz000001aIXTIA2
a24Nz0000028khFIAQ,Complete,800Nz000001yKpqIAE
a24Nz0000028ku9IAA,Complete,800Nz000001GBjmIAG
a24Nz0000028lS1IAI,Complete,800Nz000001GFgsIAG
a24Nz0000028lv3IAA,Complete,800Nz0000025xbHIAQ
a24Nz0000028m7xIAA,Complete,800Nz000009NMCWIA4
a24Nz0000028mHdIAI,Complete,800Nz000009AOS7IAO
a24Nz0000028o8AIAQ,Complete,800Nz000001kN4HIAU
a24Nz0000028okrIAA,Complete,800Nz000002FcnRIAS
a24Nz0000028p5pIAA,Complete,800Nz0000082D1QIAU
a24Nz0000028r7dIAA,Complete,8008d000000YOIuAAO
a24Nz0000028vMXIAY,Complete,800Nz00000ExBHFIA3
a24Nz0000028zA1IAI,Complete,800Nz000005ZDPVIA4
a24Nz0000028zWbIAI,Complete,800Nz000001ZNajIAG
a24Nz0000028zl7IAA,Complete,800Nz000001oDklIAE
a24Nz00000294peIAA,Complete,800Nz000001i58IIAQ
a24Nz00000295IfIAI,Complete,800Nz000001GC4mIAG
a24Nz0000029L8vIAE,Complete,800Nz0000014dyMIAQ
a24Nz0000029NNdIAM,Complete,800Nz000007utyfIAA
a24Nz0000029Ol7IAE,Closed - Tenant Retained,800Nz000003TvXaIAK
a24Nz0000029VoDIAU,Complete,800Nz0000078nKdIAI
a24Nz0000029WPJIA2,Complete,8008d000000YYjBAAW
a24Nz0000029aW9IAI,Complete,800Nz000001kbC5IAI
a24Nz0000029dKLIAY,Complete,800Nz000008XTdCIAW
a24Nz0000029dVdIAI,Complete,800Nz00000EeE0zIAF
a24Nz0000029ejRIAQ,Complete,800Nz000002mWe8IAE
a24Nz0000029ewLIAQ,Complete,800Nz000001NdubIAC
a24Nz0000029fHJIAY,Complete,800Nz000009YqTfIAK
a24Nz0000029g3hIAA,Complete,800Nz0000029WXSIA2
a24Nz0000029hm9IAA,Complete,800Nz000001iC9mIAE
a24Nz0000029hz3IAA,Complete,800Nz000003HA31IAG
a24Nz0000029iGnIAI,Complete,800Nz00000988zSIAQ
a24Nz0000029u0EIAQ,Complete,800Nz000001UJRMIA4
a24Nz000002AXJJIA4,Complete,8008d000000YASsAAO
a24Nz000002AXkjIAG,Complete,800Nz000001HHk2IAG
a24Nz000002AXrBIAW,Complete,800Nz000001iM1BIAU
a24Nz000002Aa13IAC,Complete,800Nz000002HIaXIAW
a24Nz000002AcR4IAK,Complete,800Nz00000Aj63WIAR
a24Nz000002AdTZIA0,Complete,800Nz000005GJjrIAG
a24Nz000002AdjhIAC,Complete,800Nz000009ay2IIAQ
a24Nz000002AdrlIAC,Complete,800Nz000002zAPWIA2
a24Nz000002AgEXIA0,Complete,8008d000000XsucAAC
a24Nz000002Ago1IAC,Complete,800Nz000001mq2EIAQ
a24Nz000002AhCDIA0,Complete,800Nz0000019rG1IAI
a24Nz000002AhYpIAK,Complete,8008d000000YbnJAAS
a24Nz000002Aj9BIAS,Complete,800Nz000001cUNuIAM
a24Nz000002AjabIAC,Complete,800Nz000002HCboIAG
a24Nz000002Ak3dIAC,Complete,800Nz000002dOUaIAM
a24Nz000002Am0bIAC,Complete,800Nz000000sc5BIAQ
a24Nz000002AmOnIAK,Complete,800Nz000001bIAHIA2
a24Nz000002AoGwIAK,Complete,800Nz000000sk5wIAA
a24Nz000002ApsvIAC,Complete,800Nz00000A8o3YIAR
a24Nz000002ArczIAC,Complete,800Nz000005a4blIAA
a24Nz000002ArhpIAC,Complete,800Nz000005icd1IAA
a24Nz000002B8U9IAK,Complete,800Nz000001Z37MIAS
a24Nz000002B9IAIA0,Complete,800Nz0000013T4vIAE
a24Nz000002BEMfIAO,Complete,8008d000000YlJ0AAK
a24Nz000002BG1tIAG,Complete,800Nz00000CfvoRIAR
a24Nz000002BGLFIA4,Complete,800Nz000001CsDoIAK
a24Nz000002BJkXIAW,Complete,8008d000000Xvt5AAC
a24Nz000002BKIPIA4,Complete,800Nz000008qtSBIAY
a24Nz000002BO5tIAG,Complete,800Nz000002SACzIAO
a24Nz000002BP5BIAW,Complete,800Nz000002YQYZIA4
a24Nz000002BPA1IAO,Complete,800Nz00000AaNTOIA3
a24Nz000002BPJhIAO,Complete,800Nz00000Aa7bbIAB
a24Nz000002BPTNIA4,Complete,800Nz000001hKavIAE
a24Nz000002BPl7IAG,Complete,800Nz000004wVpDIAU
a24Nz000002BRrlIAG,Complete,800Nz000001u4YIIAY
a24Nz000002BT8nIAG,Complete,800Nz000001qOP7IAM
a24Nz000002BV2XIAW,Complete,800Nz000004wTluIAE
a24Nz000002BVKHIA4,Complete,800Nz0000019kuSIAQ
a24Nz000002BVSLIA4,Complete,800Nz000001wnKxIAI
a24Nz000002BW53IAG,Complete,800Nz000001MjqkIAC
a24Nz000002BWQ2IAO,Complete,8008d000000YHKEAA4
a24Nz000002BWRdIAO,Complete,800Nz000004CvJZIA0
a24Nz000002BWcwIAG,Complete,800Nz000005lY5PIAU
a24Nz000002BWg9IAG,Complete,8008d000000YHuDAAW
a24Nz000002BWjNIAW,Complete,800Nz0000013lJaIAI
a24Nz000002BWwHIAW,Complete,800Nz000002Q4DTIA0
a24Nz000002BXCPIA4,Complete,800Nz000000YyReIAK
a24Nz000002BXp7IAG,Complete,800Nz00000D60h0IAB
a24Nz000002BXsMIAW,Complete,800Nz00000A5GXwIAN
a24Nz000002BYgLIAW,Complete,800Nz000004C3r5IAC
a24Nz000002BYjZIAW,Complete,800Nz000001PzB2IAK
a24Nz000002BYwTIAW,Complete,8008d000000YpaDAAS
a24Nz000002BufFIAS,Complete,800Nz000008HHb0IAG
a24Nz000002Bw2jIAC,Complete,800Nz000003H53JIAS
a24Nz000002By9NIAS,Complete,800Nz000001SUYsIAO
a24Nz000002ByFpIAK,Complete,800Nz00000A2oUQIAZ
a24Nz000002BykUIAS,Complete,8008d000000Yp2yAAC
a24Nz000002C0uLIAS,Complete,800Nz000001An78IAC
a24Nz000002C141IAC,Complete,800Nz00000CWGRDIA5
a24Nz000002C2hdIAC,Complete,800Nz000001g5cNIAQ
a24Nz000002C2w9IAC,Complete,800Nz0000094SqhIAE
a24Nz000002C457IAC,Complete,800Nz000001q6vOIAQ
a24Nz000002C9UbIAK,Cancelled,8004J000001J0SEQA0
a24Nz000002CAFOIA4,Complete,800Nz000001FMe1IAG
a24Nz000002CAX8IAO,Complete,800Nz000002Lw6HIAS
a24Nz000002CBrNIAW,Complete,800Nz000001aRyqIAE
a24Nz000002CCViIAO,Complete,800Nz000002duz5IAA
a24Nz000002CCykIAG,Complete,800Nz000002LyecIAC
a24Nz000002CDJhIAO,Complete,800Nz00000AiqV3IAJ
a24Nz000002CECXIA4,Complete,800Nz000001HPeFIAW
a24Nz000002CEE9IAO,Complete,800Nz000009R11TIAS
a24Nz000002CEFlIAO,Complete,800Nz000001Ak2bIAC
a24Nz000002CF6zIAG,Complete,800Nz000002jYNnIAM
a24Nz000002CG9VIAW,Complete,800Nz000002v8SsIAI
a24Nz000002CYsnIAG,Complete,800Nz000008Ef5BIAS
a24Nz000002CZvJIAW,Complete,800Nz00000FBQBRIA5
a24Nz000002CabFIAS,Complete,800Nz000001uGSzIAM
a24Nz000002CbaXIAS,Complete,800Nz000002oRAbIAM
a24Nz000002CdSfIAK,Complete,800Nz00000AAx4TIAT
a24Nz000002CfFxIAK,Complete,800Nz0000010FEeIAM
a24Nz000002CkAnIAK,Closed - Tenant Retained,800Nz000002VH22IAG
a24Nz000002Cv9RIAS,Complete,800Nz0000010GnRIAU
a24Nz000002D5yPIAS,Closed - Tenant Retained,800Nz00000BRy6bIAD
a24Nz000002D6HlIAK,Complete,800Nz000002Fy2yIAC
a24Nz000002D7DpIAK,Complete,800Nz000002EbrQIAS
a24Nz000002D8xtIAC,Complete,800Nz000001UJXnIAO
a24Nz000002D9CRIA0,Complete,800Nz000001MdDWIA0
a24Nz000002DBEDIA4,Complete,800Nz000005caXXIAY
a24Nz000002DBanIAG,Complete,800Nz000009yw2RIAQ
a24Nz000002DCF7IAO,Complete,800Nz000007iuDoIAI
