"pms_reference","opportunity_id","opportunity_agreement_type","tenancy_agreement_type"
"317355039001","0068d00000BIoBhAAL","Shed Licence","Licence"
"317355039001","006Nz000001FvDWIA0","Shed Licence","Licence"
"317355039001","006Nz00000KnlaUIAR","Shed Licence","Licence"
"317355040001","0064J00000DFSywQAH","Shed Licence","Licence"
"317355040001","0068d00000BIODQAA5","Shed Licence","Licence"
"317355040001","006Nz000004eZHjIAM","Shed Licence","Licence"
"317355040001","006Nz00000MDCraIAH","Shed Licence","Licence"
"317355041001","0064J00000DFTN5QAP","Shed Licence","Licence"
"317355041001","0068d00000BINRZAA5","Shed Licence","Licence"
"317355041001","006Nz000004eLUvIAM","Shed Licence","Licence"
"317355041001","006Nz00000MDCrXIAX","Shed Licence","Licence"
"317355042003","0064J00000DFTO6QAP","Shed Licence","Licence"
"317355042003","0068d00000BJkqXAAT","Shed Licence","Licence"
"317355043001","0064J00000DFTWkQAP","Shed Licence","Licence"
"317355043001","0068d00000BIOG5AAP","Shed Licence","Licence"
"317355043001","006Nz000004etI1IAI","Shed Licence","Licence"
"317355043001","006Nz00000MDCrcIAH","Shed Licence","Licence"
"317355044001","0064J00000DFT1KQAX","Shed Licence","Licence"
"317355044001","0068d00000BIOJdAAP","Shed Licence","Licence"
"317355044001","006Nz000004f4yFIAQ","Shed Licence","Licence"
"317355044001","006Nz00000MDCrdIAH","Shed Licence","Licence"
"317355045002","0064J00000DFSf1QAH","Shed Licence","Licence"
"317355045002","0068d00000BIn36AAD","Shed Licence","Licence"
"317355045002","006Nz000001FxNPIA0","Shed Licence","Licence"
"317355045002","006Nz00000KnlaVIAR","Shed Licence","Licence"
"317355046001","0064J00000DFTGWQA5","Shed Licence","Licence"
"317355046001","0068d00000BIn37AAD","Shed Licence","Licence"
"317355046001","006Nz000003nMZAIA2","Shed Licence","Licence"
"317355046001","006Nz00000Kp8ZiIAJ","Shed Licence","Licence"
"317355047002","0064J00000DFTL5QAP","Shed Licence","Licence"
"317355047002","0068d00000BIn9nAAD","Shed Licence","Licence"
"317355047002","006Nz000003nMZBIA2","Shed Licence","Licence"
"317355048003","0064J00000DFSZkQAP","Shed Licence","Licence"
"317355048003","0064J00000EmcZtQAJ","Parking Licence","Licence"
"317355048003","0068d00000BJrhFAAT","Shed Licence","Licence"
"317355053002","0064J00000DFT79QAH","Shed Licence","Licence"
"317355053002","0068d00000BInKHAA1","Shed Licence","Licence"
"317355053002","006Nz000003nMZCIA2","Shed Licence","Licence"
"317355053002","006Nz00000Kp8ZjIAJ","Shed Licence","Licence"
"317355054002","0064J00000DFTSxQAP","Shed Licence","Licence"
"317355054002","0068d00000BInMiAAL","Shed Licence","Licence"
"317355054002","006Nz000001FvBuIAK","Shed Licence","Licence"
"317355054002","006Nz00000KnlaTIAR","Shed Licence","Licence"
"317355056001","0064J00000DFTHeQAP","Shed Licence","Licence"
"317355056001","0068d00000BIncGAAT","Shed Licence","Licence"
"317355056001","006Nz000003nMZDIA2","Shed Licence","Licence"
"317355056001","006Nz00000Kp8ZkIAJ","Shed Licence","Licence"
"317355057002","006Nz000000aRD0IAM","Shed Licence","Licence"
"317355058001","0064J00000DFT7lQAH","Shed Licence","Licence"
"317355058001","0068d00000BIoGfAAL","Shed Licence","Licence"
"317355058001","006Nz000003nMZJIA2","Shed Licence","Licence"
"317355058001","006Nz00000Kp8ZoIAJ","Shed Licence","Licence"
"317355059005","0068d0000038X0oAAE","Shed Licence","Licence"
"317355059005","006Nz000000mJLOIA2","Shed Licence","Licence"
"317355059005","006Nz00000DyhXFIAZ","Shed Licence","Licence"
"317355060001","0064J00000DFTSjQAP","Shed Licence","Licence"
"317355060001","0068d00000BINngAAH","Shed Licence","Licence"
"317355060001","006Nz000004eTkKIAU","Shed Licence","Licence"
"317355060001","006Nz00000MDCrZIAX","Shed Licence","Licence"
"317355062002","0064J00000DFTSLQA5","Shed Licence","Licence"
"317355062002","0068d00000BINrTAAX","Shed Licence","Licence"
"317355062002","006Nz00000MDCmfIAH","Shed Licence","Licence"
"317355066001","0064J00000DFSm2QAH","Shed Licence","Licence"
"317355066001","0068d00000BInnFAAT","Shed Licence","Licence"
"317355066001","006Nz000003nMZFIA2","Shed Licence","Licence"
"317355066001","006Nz00000Kp8ZlIAJ","Shed Licence","Licence"
"317355067001","0064J00000DFTJaQAP","Shed Licence","Licence"
"317355067001","0068d00000BInxiAAD","Shed Licence","Licence"
"317355067001","006Nz000003nMZGIA2","Shed Licence","Licence"
"317355067001","006Nz00000Kp8ZmIAJ","Shed Licence","Licence"
"317355068002","0068d000006ZEmdAAG","Shed Licence","Licence"
"317355068002","0068d00000BJthLAAT","Shed Licence","Licence"
"317355068002","006Nz000004epWAIAY","Shed Licence","Licence"
"317355068002","006Nz00000MDCrbIAH","Shed Licence","Licence"
"317355069001","0064J00000DFT36QAH","Shed Licence","Licence"
"317355069001","0068d00000BKDwRAAX","Shed Licence","Licence"
"317355070001","0064J00000DFTRuQAP","Shed Licence","Licence"
"317355070001","0068d00000BKDuuAAH","Shed Licence","Licence"
"317355071001","0064J00000DFTSdQAP","Shed Licence","Licence"
"317355071001","0068d00000BIoBLAA1","Shed Licence","Licence"
"317355071001","006Nz000003nMZHIA2","Shed Licence","Licence"
"317355071001","006Nz00000Kp8ZnIAJ","Shed Licence","Licence"
"317355073002","0064J00000DFTXsQAP","Shed Licence","Licence"
"317356004003","0064J00000DFTCeQAP","Shed Licence","Licence"
"317356004003","0068d000003pyNjAAI","Shed Licence","Licence"
"317356004003","0068d00000CtfAJAAZ","Shed Licence","Licence"
"317356004003","006Nz000009kFG6IAM","Shed Licence","Licence"
"317356004003","006Nz00000RaLLPIA3","Shed Licence","Licence"
"317356005002","0064J00000DFTHEQA5","Shed Licence","Licence"
"317356005002","006Nz000001Fva5IAC","Shed Licence","Licence"
"317356006002","0064J00000DFTLxQAP","Shed Licence","Licence"
"317356007002","0064J00000DFTONQA5","Shed Licence","Licence"
"317356007002","006Nz000001FpOIIA0","Shed Licence","Licence"
"317356007002","006Nz00000MBw43IAD","Shed Licence","Licence"
"317356011002","0064J00000DFTYvQAP","Shed Licence","Licence"
"317356011002","0068d00000F4WwGAAV","AST","Licence"
"317356011002","006Nz00000KnlaRIAR","Shed Licence","Licence"
"317356012002","0064J00000DFTGZQA5","Shed Licence","Licence"
"317356012002","0068d00000CtfJWAAZ","Shed Licence","Licence"
"317356012002","006Nz00000KnlaIIAR","Shed Licence","Licence"
"317356013003","0064J00000DFSaBQAX","Shed Licence","Licence"
"317356013003","006Nz000001GwKRIA0","Shed Licence","Licence"
"317356013003","006Nz00000Q6d9WIAR","Shed Licence","Licence"
"317356015002","0064J00000DFTKmQAP","Shed Licence","Licence"
"317356015002","006Nz000001FuUNIA0","Shed Licence","Licence"
"317356016003","0064J00000DFTOYQA5","Shed Licence","Licence"
"317356016003","0068d00000Ctf5LAAR","Shed Licence","Licence"
"317356016003","006Nz00000Q6i5zIAB","Shed Licence","Licence"
"317356017004","0064J00000DFTcPQAX","Shed Licence","Licence"
"317356017004","006Nz000001H1OwIAK","Shed Licence","Licence"
"317356017004","006Nz00000Q6d9XIAR","Shed Licence","Licence"
"317356020005","0064J00000DFSnIQAX","Shed Licence","Licence"
"317356020005","006Nz000001FrukIAC","Shed Licence","Licence"
"317356020005","006Nz00000KnlaSIAR","Shed Licence","Licence"
"317356021002","0064J00000DFRqDQAX","Shed Licence","Licence"
"317356021002","0068d00000CteupAAB","Shed Licence","Licence"
"317356021002","006Nz00000KnlaDIAR","Shed Licence","Licence"
"317356025003","0064J00000DFTXtQAP","Shed Licence","Licence"
"317356025003","006Nz000001GwNgIAK","Shed Licence","Licence"
"317356025003","006Nz00000RX3MAIA1","Shed Licence","Licence"
"317356029004","0064J00000DFTGtQAP","Shed Licence","Licence"
"317356029004","006Nz000001FuPYIA0","Shed Licence","Licence"
"317356030002","0064J00000DFMwtQAH","Shed Licence","Licence"
"317356030002","0068d00000CtevOAAR","Shed Licence","Licence"
"317356030002","006Nz000001GzrnIAC","Shed Licence","Licence"
"317356030002","006Nz00000RX3NlIAL","Shed Licence","Licence"
"317356032002","0064J00000DFTXUQA5","Shed Licence","Licence"
"317356032002","0068d00000CtfAMAAZ","Shed Licence","Licence"
"317356033002","0064J00000DFTcOQAX","Shed Licence","Licence"
"317356033002","0068d00000CtfEyAAJ","Shed Licence","Licence"
"317356033002","006Nz00000KnlaGIAR","Shed Licence","Licence"
"317356035002","0064J00000DFTXyQAP","Shed Licence","Licence"
"317356036003","0064J00000DFTJ3QAP","Shed Licence","Licence"
"317356036003","0068d00000CtfEzAAJ","Shed Licence","Licence"
"317356038002","0064J00000DFT0dQAH","Shed Licence","Licence"
"317356039003","0064J00000DFTQWQA5","Shed Licence","Licence"
"317356039003","0068d00000CtfO2AAJ","Shed Licence","Licence"
"317356039003","006Nz00000KnlaJIAR","Shed Licence","Licence"
"317356040001","0064J00000DFTkhQAH","Shed Licence","Licence"
"317356040001","0068d00000CtewDAAR","Shed Licence","Licence"
"317356040001","006Nz00000KnlaEIAR","Shed Licence","Licence"
"317356043002","0064J00000DFTdIQAX","Shed Licence","Licence"
"317356044002","0064J00000DFT8LQAX","Shed Licence","Licence"
"317356044002","0068d00000Ctf0nAAB","Shed Licence","Licence"
"317356046002","0064J00000DFTKaQAP","Shed Licence","Licence"
"317356046002","0068d00000CtfRWAAZ","Shed Licence","Licence"
"317356047003","0064J00000DFTgzQAH","Shed Licence","Licence"
"317356047003","0068d00000CtfVmAAJ","Shed Licence","Licence"
"317356047003","006Nz00000KnlaMIAR","Shed Licence","Licence"
"317356049001","0064J00000DFTQtQAP","Shed Licence","Licence"
"317356049001","0068d00000CtfWQAAZ","Shed Licence","Licence"
"317356049001","006Nz00000KnlaNIAR","Shed Licence","Licence"
"317356050002","0064J00000DFTKNQA5","Shed Licence","Licence"
"317356051002","0064J00000DFTGgQAP","Shed Licence","Licence"
"317356054003","0064J00000DFTkiQAH","Shed Licence","Licence"
"317356054003","0068d00000CtfRXAAZ","Shed Licence","Licence"
"317356054003","006Nz00000KnlaLIAR","Shed Licence","Licence"
"317356055002","0064J00000DFTp3QAH","Shed Licence","Licence"
"317356055002","0068d00000CtfZpAAJ","Shed Licence","Licence"
"317356056002","0064J00000DFTl2QAH","Shed Licence","Licence"
"317356058005","0064J00000DFSuxQAH","Shed Licence","Licence"
"317356058005","0068d00000CtfdvAAB","Shed Licence","Licence"
"317356058005","006Nz00000RX3M9IAL","Shed Licence","Licence"
"317356061002","0064J00000DFTu8QAH","Shed Licence","Licence"
"317356061002","0068d00000Ctf1gAAB","Shed Licence","Licence"
"317356061002","006Nz00000ApW7jIAF","Shed Licence","Licence"
"317356062003","0064J00000DFTFLQA5","Shed Licence","Licence"
"317356064003","0064J00000DFTYsQAP","Shed Licence","Licence"
"317356064003","0068d00000Ctf5JAAR","Shed Licence","Licence"
"317356064003","006Nz00000Q6i5yIAB","Shed Licence","Licence"
"317356065003","0064J00000FUTCCQA5","Shed Licence","Licence"
"317356065003","006Nz000001H0O2IAK","Shed Licence","Licence"
"317356067003","0064J00000DFTyKQAX","Shed Licence","Licence"
"317356068004","006Nz000001F39vIAC","Shed Licence","Licence"
"317356068004","006Nz00000AsIQeIAN","Shed Licence","Licence"
"317356068004","006Nz00000SrGWcIAN","Shed Licence","Licence"
"317356069002","0064J00000DFTl6QAH","Shed Licence","Licence"
"317356075002","0064J00000DFTd3QAH","Shed Licence","Licence"
"317356075002","0068d00000Ctg0mAAB","Shed Licence","Licence"
"317356080002","0064J00000DFTtUQAX","Shed Licence","Licence"
"317356080002","0068d00000Ctg0nAAB","Shed Licence","Licence"
"317356081003","0064J00000DFTHnQAP","Shed Licence","Licence"
"317356081003","0068d00000Ctg4xAAB","Shed Licence","Licence"
"317356081003","006Nz00000KnlaOIAR","Shed Licence","Licence"
"317356082002","0064J00000DFTlTQAX","Shed Licence","Licence"
"317356082002","0068d00000Ctg6VAAR","Shed Licence","Licence"
"317356083002","0064J00000DFU2bQAH","Shed Licence","Licence"
"317356083002","0068d00000Ctg6pAAB","Shed Licence","Licence"
"317356083002","006Nz00000KnlaPIAR","Shed Licence","Licence"
"317356084002","0064J00000DFSyeQAH","Shed Licence","Licence"
"317356084002","0068d00000Ctex6AAB","Shed Licence","Licence"
"317356087001","006Nz000001YKoaIAG","Shed Licence","Licence"
"317356087001","006Nz00000BIxeeIAD","Shed Licence","Licence"
"317356087001","006Nz00000TTGlSIAX","Shed Licence","Licence"
"317356088002","0064J00000DFTd4QAH","Shed Licence","Licence"
"317356091002","0064J00000DFTpXQAX","Shed Licence","Licence"
"317356091002","0068d00000CtgD2AAJ","Shed Licence","Licence"
"317356091002","006Nz00000KnlaQIAR","Shed Licence","Licence"
"317356094002","0064J00000DFTTNQA5","Shed Licence","Licence"
"317356094002","0068d00000CtervAAB","Shed Licence","Licence"
"317356094002","006Nz000009h6ptIAA","Shed Licence","Licence"
"317356094002","006Nz00000RThbaIAD","Shed Licence","Licence"
"317356105003","0064J00000DFTOiQAP","Shed Licence","Licence"
"317356105003","0068d00000CtfALAAZ","Shed Licence","Licence"
"317356105003","0068d00000CtfGiAAJ","Shed Licence","Licence"
"317356105003","006Nz00000KnlaFIAR","Shed Licence","Licence"
"317356105003","006Nz00000KnlaHIAR","Shed Licence","Licence"
"317356106002","0064J00000DFTXlQAP","Shed Licence","Licence"
"317356110002","0064J00000DFTSCQA5","Parking Licence","Licence"
"317356110002","0068d000004eeNaAAI","Parking Licence","Licence"
"317356110002","0068d00000BJrmPAAT","Parking Licence","Licence"
"317356110002","006Nz000006Ds3RIAS","Parking Licence","Licence"
"317356110002","006Nz00000NPYqyIAH","Parking Licence","Licence"
"317356111001","0064J00000DFTttQAH","Parking Licence","Licence"
"317356111001","0068d00000BJrQ9AAL","Parking Licence","Licence"
"317356111001","006Nz000006Ds3PIAS","Parking Licence","Licence"
"317356111001","006Nz00000NPYqxIAH","Parking Licence","Licence"
"317356113001","0064J00000DFTEfQAP","Parking Licence","Licence"
"317356113001","0068d00000BJrThAAL","Parking Licence","Licence"
"317356113001","006Nz0000054pSoIAI","Parking Licence","Licence"
"317356113001","006Nz00000MDA1sIAH","Parking Licence","Licence"
"317356114002","0064J00000DFU2hQAH","Shed Licence","Licence"
"317356114002","0068d00000Ctf05AAB","Shed Licence","Licence"
"317356114002","006Nz000009kFG5IAM","Shed Licence","Licence"
"317356114002","006Nz00000RaLLOIA3","Shed Licence","Licence"
"317682001001","0064J00000DFTIoQAP","Shed Licence","Licence"
"317682001001","0068d00000BHzbYAAT","Shed Licence","Licence"
"317682001001","006Nz000002hhOvIAI","Shed Licence","Licence"
"317682002003","0068d000009hsIVAAY","Shed Licence","Licence"
"317682002003","0068d00000CsUheAAF","Shed Licence","Licence"
"317682002003","006Nz00000LB1XqIAL","Shed Licence","Licence"
"317682003001","0064J00000DFT2NQAX","Shed Licence","Licence"
"317682003001","0068d000003q1GYAAY","Shed Licence","Licence"
"317682003001","0068d000009iULZAA2","Parking Licence","Licence"
"317682006001","0064J00000DFT1HQAX","Shed Licence","Licence"
"317682006001","0068d0000039K4CAAU","Shed Licence","Licence"
"317682006001","0068d000009iUOdAAM","Parking Licence","Licence"
"317682006001","006Nz00000433APIAY","Parking Licence","Licence"
"317682006001","006Nz00000JXQnKIAX","Parking Licence","Licence"
"317682007001","0064J00000DFT5LQAX","Shed Licence","Licence"
"317682007001","0068d0000039K4qAAE","Shed Licence","Licence"
"317682007001","0068d000009iUPMAA2","Parking Licence","Licence"
"317682007001","006Nz00000433AQIAY","Parking Licence","Licence"
"317682007001","006Nz00000LB1XoIAL","Parking Licence","Licence"
"317682010002","0064J00000DFTK5QAP","Shed Licence","Licence"
"317682010002","0068d000003pyB4AAI","Shed Licence","Licence"
"317682010002","0068d00000BJhhMAAT","Shed Licence","Licence"
"317682010002","006Nz000004O0NxIAK","Shed Licence","Licence"
"317682010002","006Nz00000MBxxlIAD","Shed Licence","Licence"
"317682011002","0064J00000DFTIeQAP","Shed Licence","Licence"
"317682011002","0068d000003q1H6AAI","Shed Licence","Licence"
"317682011002","0068d000009iUOeAAM","Parking Licence","Licence"
"317682012001","0064J00000DFTJNQA5","Shed Licence","Licence"
"317682012001","0068d0000039Sx6AAE","Shed Licence","Licence"
"317682012001","0068d000009iUnEAAU","Parking Licence","Licence"
"317682012001","006Nz000003zLsJIAU","Parking Licence","Licence"
"317682012001","006Nz00000L7mv9IAB","Parking Licence","Licence"
"317682013001","0064J00000DFTJbQAP","Shed Licence","Licence"
"317682013001","0068d0000039AQmAAM","Shed Licence","Licence"
"317682013001","0068d000009iUQFAA2","Parking Licence","Licence"
"317682017001","0064J00000DFTGKQA5","Shed Licence","Licence"
"317682017001","0068d0000039SvnAAE","Shed Licence","Licence"
"317682017001","0068d000009iURNAA2","Parking Licence","Licence"
"317682017001","006Nz000004NcGnIAK","Shed Licence","Licence"
"317682019002","0068d0000039K3JAAU","Shed Licence","Licence"
"317682019002","0068d00000BHzYsAAL","Shed Licence","Licence"
"317682019002","006Nz000004Vp8nIAC","Shed Licence","Licence"
"317682019002","006Nz00000MDCrWIAX","Shed Licence","Licence"
"317682020001","0064J00000DFRrLQAX","Shed Licence","Licence"
"317682020001","0068d0000039SwWAAU","Shed Licence","Licence"
"317682020001","0068d000009iUSuAAM","Parking Licence","Licence"
"317682020001","006Nz000004NUw1IAG","Shed Licence","Licence"
"317682021002","0068d0000039JiTAAU","Shed Licence","Licence"
"317682021002","006Nz00000G3t8QIAR","Shed Licence","Licence"
"317682022002","0064J00000DFT7TQAX","Shed Licence","Licence"
"317682022002","0068d000003qa6OAAQ","Shed Licence","Licence"
"317682022002","0068d000009ijBaAAI","Shed Licence","Licence"
"317682022002","006Nz00000433ASIAY","Shed Licence","Licence"
"317682024002","006Nz000000sSTzIAM","Shed Licence","Licence"
"317682024002","006Nz000009kFGCIA2","Shed Licence","Licence"
"317682024002","006Nz00000RaLLTIA3","Shed Licence","Licence"
"317682033001","0064J00000DFSxFQAX","Shed Licence","Licence"
"317682033001","0068d00000BIMaYAAX","Shed Licence","Licence"
"317682033001","006Nz000005JTQfIAO","Shed Licence","Licence"
"317682033001","006Nz00000MUsOAIA1","Shed Licence","Licence"
"317682034001","0064J00000DFTJvQAP","Shed Licence","Licence"
"317682034001","0068d0000039Sx5AAE","Shed Licence","Licence"
"317682034001","0068d000009iUROAA2","Parking Licence","Licence"
