"PMS_Reference__c","tenancy_status__c","status"
"105099002007","Current","Activated"
"104152052004","Current","Activated"
"104152094002","Current","Activated"
"104333001001","Current","Activated"
"104566001003","Current","Activated"
"104152087003","Current","Activated"
"104197003005","Current","Activated"
"104721004004","Current","Activated"
"105914001002","Current","Activated"
"104152129002","Current","Activated"
"104199006001","Current","Activated"
"104492001003","Current","Activated"
"104547001006","Current","Activated"
"104152043002","Current","Activated"
"104721022002","Current","Activated"
"108620011001","Current","Activated"
"104183003001","Current","Activated"
"105099014003","Current","Activated"
"104152127002","Current","Activated"
"104294016003","Current","Activated"
"104455009003","Current","Activated"
"104565001001","Current","Activated"
"104153001001","Current","Activated"
"104209004003","Current","Activated"
"104152116004","Current","Activated"
"104455038002","Current","Activated"
"104152084003","Current","Activated"
"104721036002","Current","Activated"
"105234004001","Current","Activated"
"107467007001","Current","Activated"
"104178002002","Current","Activated"
"104350003003","Current","Activated"
"104401001006","Current","Activated"
"104407007005","Current","Activated"
"104152088003","Current","Activated"
"107169001001","Current","Activated"
"107468009002","Current","Activated"
"104152063003","Current","Activated"
"104357002004","Current","Activated"
"104152090004","Current","Activated"
"109922003002","Current","Activated"
"110584001001","Current","Activated"
"104152132001","Current","Activated"
"104403002001","Current","Activated"
"104191005002","Current","Activated"
"104373001006","Current","Activated"
"104189005002","Current","Activated"
"104206024004","Current","Activated"
"104234003003","Current","Activated"
"104223024003","Current","Activated"
"104191004001","Current","Activated"
"104219002001","Current","Activated"
"104279001002","Current","Activated"
"104394002007","Current","Activated"
"104457028004","Current","Activated"
"104189008003","Current","Activated"
"104174040002","Current","Activated"
"104359001008","Current","Activated"
"104447001005","Current","Activated"
"104721028003","Current","Activated"
"104722023006","Current","Activated"
"104455003002","Current","Activated"
"104661002001","Current","Activated"
"107354001001","Current","Activated"
"104197002002","Current","Activated"
"104294005002","Current","Activated"
"104457032003","Current","Activated"
"104197001004","Current","Activated"
"104215021001","Current","Activated"
"107413007001","Current","Activated"
"107811001004","Current","Activated"
"108147001001","Current","Activated"
"104395001002","Current","Activated"
"107468004001","Current","Activated"
"108045015001","Current","Activated"
"104217004003","Current","Activated"
"104217003001","Current","Activated"
"104223006003","Current","Activated"
"104387001002","Current","Activated"
"104378002004","Current","Activated"
"104433001004","Current","Activated"
"104811002001","Current","Activated"
"104721035002","Current","Activated"
"104174042001","Current","Activated"
"104575001003","Current","Activated"
"104586001002","Current","Activated"
"104722017002","Current","Activated"
"105824001001","Current","Activated"
"104233003005","Current","Activated"
"104457022001","Current","Activated"
"104457008005","Current","Activated"
"104241001001","Current","Activated"
"104546001001","Current","Activated"
"107467014001","Current","Activated"
"104223014003","Current","Activated"
"104223001003","Current","Activated"
"104424001005","Current","Activated"
"104722029003","Current","Activated"
"105099030004","Current","Activated"
"104231001002","Current","Activated"
"104371001005","Current","Activated"
"104817002003","Current","Activated"
"104234001003","Current","Activated"
"104223020005","Current","Activated"
"104231003001","Current","Activated"
"104722021002","Current","Activated"
"107168001001","Current","Activated"
"104223005002","Current","Activated"
"104223015002","Current","Activated"
"104572001005","Current","Activated"
"104223003003","Current","Activated"
"104354001004","Current","Activated"
"104721031004","Current","Activated"
"104231006004","Current","Activated"
"104461002004","Current","Activated"
"104223017004","Current","Activated"
"104174036002","Current","Activated"
"104721030004","Current","Activated"
"104722006002","Current","Activated"
"104231004003","Current","Activated"
"104391001007","Current","Activated"
"110940001002","Current","Activated"
"110963001002","Current","Activated"
"104200001003","Current","Activated"
"104381001001","Current","Activated"
"104520002001","Current","Activated"
"104174005001","Current","Activated"
"104174060002","Current","Activated"
"104350021001","Current","Activated"
"104200006002","Current","Activated"
"104350019005","Current","Activated"
"104721011004","Current","Activated"
"104174002003","Current","Activated"
"104372002002","Current","Activated"
"104174028003","Current","Activated"
"104294006001","Current","Activated"
"104479001004","Current","Activated"
"104305002002","Current","Activated"
"105099020004","Current","Activated"
"104174025004","Current","Activated"
"105099033004","Current","Activated"
"106328001001","Current","Activated"
"104174061001","Current","Activated"
"104350024004","Current","Activated"
"104174018002","Current","Activated"
"104389001005","Current","Activated"
"109950004001","Current","Activated"
"109989027001","Current","Activated"
"104174068002","Current","Activated"
"104399001002","Current","Activated"
"104436001005","Current","Activated"
"104174033004","Current","Activated"
"104722026003","Current","Activated"
"105542001002","Current","Activated"
"104174047002","Current","Activated"
"107567005001","Current","Activated"
"104174069004","Current","Activated"
"104250005003","Current","Activated"
"107467003001","Current","Activated"
"104250001004","Current","Activated"
"104382001002","Current","Activated"
"104620003005","Current","Activated"
"104250004002","Current","Activated"
"104307001002","Current","Activated"
"104457067002","Current","Activated"
"104549001003","Current","Activated"
"104250002002","Current","Activated"
"104417002002","Current","Activated"
"107630001001","Current","Activated"
"104294004002","Current","Activated"
"104294002003","Current","Activated"
"104363002001","Current","Activated"
"104294009003","Current","Activated"
"105830004001","Current","Activated"
"107668001004","Current","Activated"
"104309001002","Current","Activated"
"104555001001","Current","Activated"
"107413004001","Current","Activated"
"107652012001","Current","Activated"
"104294010002","Current","Activated"
"104722020007","Current","Activated"
"107467016002","Current","Activated"
"104328001001","Current","Activated"
"104455006003","Current","Activated"
"104722022004","Current","Activated"
"104311002001","Current","Activated"
"104647001003","Current","Activated"
"104543001002","Current","Activated"
"104721029004","Current","Activated"
"104361001002","Current","Activated"
"104344006001","Current","Activated"
"104350004005","Current","Activated"
"104455030001","Current","Activated"
"104457014001","Current","Activated"
"105099048001","Current","Activated"
"104355002006","Current","Activated"
"104449001003","Current","Activated"
"107520001001","Current","Activated"
"104364002002","Current","Activated"
"107524002001","Current","Activated"
"107702005002","Current","Activated"
"104364001001","Current","Activated"
"104362002003","Current","Activated"
"104376001007","Current","Activated"
"104372001002","Current","Activated"
"104350011001","Current","Activated"
"104378001002","Current","Activated"
"105816001002","Current","Activated"
"104369001004","Current","Activated"
"104375001002","Current","Activated"
"104586002003","Current","Activated"
"105823001001","Current","Activated"
"104374001003","Current","Activated"
"104384001006","Current","Activated"
"104350012005","Current","Activated"
"104787001005","Current","Activated"
"105099012005","Current","Activated"
"110030054002","Current","Activated"
"109989039002","Current","Activated"
"104350007005","Current","Activated"
"104463001001","Current","Activated"
"104438001005","Current","Activated"
"104466001001","Current","Activated"
"104368002006","Current","Activated"
"107652010006","Current","Activated"
"104584005002","Current","Activated"
"104693002004","Current","Activated"
